first_frame_num,first_time,last_frame_num,last_time,match_id,match_name,point_winner,rally_id,set_id,stroke_count,terminal_lose_reason,terminal_win_reason
75831,00:42:07,76120,00:42:17,26,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,A,18,2,11,出界,對手出界
76725,00:42:37,76981,00:42:46,26,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,A,19,2,12,出界,對手出界
78346,00:43:31,78791,00:43:46,26,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,B,20,2,15,掛網,對手掛網
79396,00:44:06,80038,00:44:27,26,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,A,21,2,23,掛網,對手掛網
80701,00:44:50,80724,00:44:50,26,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,A,22,2,2,出界,對手出界
81344,00:45:11,81455,00:45:15,26,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,A,23,2,5,對手落地致勝,落地致勝
82008,00:45:33,82349,00:45:44,26,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,A,24,2,12,出界,對手出界
82926,00:46:04,83279,00:46:15,26,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,A,25,2,12,掛網,對手掛網
84240,00:46:48,84331,00:46:51,26,Viktor_Axelsen_Jonatan_Christie_YONEX_Thailand_Open_2021_QuarterFinals,A,26,2,4,出界,對手出界
12337,00:06:51,12406,00:06:53,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,1,1,4,掛網,對手掛網
12812,00:07:07,13191,00:07:19,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,2,1,14,出界,對手出界
13679,00:07:35,13791,00:07:39,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,3,1,5,出界,對手出界
14231,00:07:54,14917,00:08:17,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,4,1,26,出界,對手出界
16049,00:08:54,16117,00:08:57,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,5,1,4,掛網,對手掛網
16581,00:09:12,17313,00:09:37,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,6,1,27,掛網,對手掛網
18029,00:10:00,18359,00:10:11,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,7,1,11,對手落地致勝,落地致勝
19148,00:10:38,19276,00:10:42,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,8,1,6,出界,對手出界
19761,00:10:58,19967,00:11:05,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,9,1,9,出界,對手出界
20484,00:11:22,20586,00:11:26,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,10,1,5,出界,對手出界
21122,00:11:44,21307,00:11:50,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,11,1,9,對手落地致勝,落地致勝
22150,00:12:18,22249,00:12:21,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,12,1,5,掛網,對手掛網
22666,00:12:35,22808,00:12:40,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,13,1,6,對手落地致勝,落地致勝
23331,00:12:57,23331,00:12:57,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,,14,1,1,,
23861,00:13:15,24083,00:13:22,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,15,1,8,對手落地致勝,落地致勝
24884,00:13:49,25045,00:13:54,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,16,1,8,出界,對手出界
25571,00:14:12,25747,00:14:18,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,17,1,8,對手落地致勝,落地致勝
26202,00:14:33,26313,00:14:37,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,18,1,5,出界,對手出界
27151,00:15:05,27532,00:15:17,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,19,1,14,對手落地致勝,落地致勝
28057,00:15:35,28182,00:15:39,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,20,1,7,對手落地致勝,落地致勝
28868,00:16:02,29446,00:16:21,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,21,1,25,出界,對手出界
31542,00:17:31,32711,00:18:10,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,22,1,41,掛網,對手掛網
34265,00:19:02,34525,00:19:10,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,23,1,10,未過網,對手未過網
35169,00:19:32,35424,00:19:40,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,24,1,10,對手落地致勝,落地致勝
36351,00:20:11,36561,00:20:18,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,25,1,11,出界,對手出界
37033,00:20:34,37069,00:20:35,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,26,1,3,對手落地致勝,落地致勝
37572,00:20:52,37686,00:20:56,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,27,1,4,對手落地致勝,落地致勝
38910,00:21:37,39143,00:21:44,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,28,1,11,對手落地致勝,落地致勝
40382,00:22:26,40999,00:22:46,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,29,1,22,未過網,對手未過網
41876,00:23:15,42184,00:23:26,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,30,1,14,出界,對手出界
42916,00:23:50,43281,00:24:02,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,31,1,15,對手落地致勝,落地致勝
44045,00:24:28,44137,00:24:31,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,32,1,5,未過網,對手未過網
44711,00:24:50,44789,00:24:52,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,33,1,4,掛網,對手掛網
45284,00:25:09,45329,00:25:10,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,34,1,3,對手落地致勝,落地致勝
46684,00:25:56,48161,00:26:45,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,35,1,49,出界,對手出界
49928,00:27:44,50069,00:27:48,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,36,1,7,對手落地致勝,落地致勝
50752,00:28:11,50820,00:28:14,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,37,1,4,對手落地致勝,落地致勝
51343,00:28:31,51542,00:28:38,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,38,1,11,對手落地致勝,落地致勝
52051,00:28:55,52638,00:29:14,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,39,1,22,掛網,對手掛網
54360,00:30:12,54360,00:30:12,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,,40,1,1,,
58984,00:32:46,59035,00:32:47,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,1,2,4,掛網,對手掛網
59524,00:33:04,59882,00:33:16,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,2,2,18,出界,對手出界
60457,00:33:35,60491,00:33:36,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,3,2,2,對手落地致勝,落地致勝
61066,00:33:55,61113,00:33:57,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,4,2,3,對手落地致勝,落地致勝
61898,00:34:23,61946,00:34:24,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,5,2,3,對手落地致勝,落地致勝
62388,00:34:39,62513,00:34:43,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,6,2,8,對手落地致勝,落地致勝
63056,00:35:01,63341,00:35:11,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,7,2,12,對手落地致勝,落地致勝
63855,00:35:28,64225,00:35:40,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,8,2,17,出界,對手出界
64726,00:35:57,64826,00:36:00,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,9,2,4,對手落地致勝,落地致勝
65688,00:36:29,65923,00:36:37,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,10,2,10,掛網,對手掛網
66469,00:36:55,67104,00:37:16,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,11,2,23,出界,對手出界
68346,00:37:58,68433,00:38:01,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,12,2,4,掛網,對手掛網
69476,00:38:35,70147,00:38:58,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,13,2,22,出界,對手出界
70873,00:39:22,71178,00:39:32,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,14,2,12,對手落地致勝,落地致勝
72226,00:40:07,72612,00:40:20,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,15,2,15,掛網,對手掛網
73768,00:40:58,74167,00:41:12,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,16,2,14,掛網,對手掛網
75021,00:41:40,75488,00:41:56,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,17,2,20,出界,對手出界
76194,00:42:19,76596,00:42:33,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,18,2,19,對手落地致勝,落地致勝
78855,00:43:48,78942,00:43:51,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,19,2,4,對手落地致勝,落地致勝
79405,00:44:06,79405,00:44:06,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,,20,2,1,,
80499,00:44:43,80690,00:44:49,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,21,2,8,出界,對手出界
81390,00:45:13,82086,00:45:36,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,22,2,27,對手落地致勝,落地致勝
83603,00:46:26,83905,00:46:36,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,23,2,12,掛網,對手掛網
84822,00:47:07,84947,00:47:11,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,24,2,6,掛網,對手掛網
85452,00:47:28,85706,00:47:36,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,25,2,10,出界,對手出界
86267,00:47:55,86526,00:48:04,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,26,2,9,掛網,對手掛網
87337,00:48:31,87563,00:48:38,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,27,2,10,對手落地致勝,落地致勝
88199,00:48:59,88406,00:49:06,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,28,2,9,掛網,對手掛網
88891,00:49:23,88940,00:49:24,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,29,2,3,出界,對手出界
89518,00:49:43,89652,00:49:48,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,30,2,7,對手落地致勝,落地致勝
90452,00:50:15,90480,00:50:16,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,31,2,3,對手落地致勝,落地致勝
90869,00:50:28,91014,00:50:33,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,32,2,6,出界,對手出界
91473,00:50:49,91502,00:50:50,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,33,2,2,出界,對手出界
91842,00:51:01,91863,00:51:02,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,34,2,2,掛網,對手掛網
95939,00:53:17,95959,00:53:18,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,1,3,2,出界,對手出界
96335,00:53:31,96383,00:53:32,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,2,3,3,對手落地致勝,落地致勝
97047,00:53:54,97650,00:54:15,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,3,3,26,出界,對手出界
98179,00:54:32,98287,00:54:36,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,4,3,5,掛網,對手掛網
98764,00:54:52,99017,00:55:00,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,5,3,9,對手落地致勝,落地致勝
99757,00:55:25,99852,00:55:28,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,6,3,5,出界,對手出界
100287,00:55:42,100546,00:55:51,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,7,3,10,出界,對手出界
101091,00:56:09,101519,00:56:23,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,8,3,16,對手落地致勝,落地致勝
102248,00:56:48,102275,00:56:49,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,9,3,3,出界,對手出界
102962,00:57:12,103311,00:57:23,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,10,3,13,對手落地致勝,落地致勝
104281,00:57:56,104378,00:57:59,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,11,3,5,掛網,對手掛網
104818,00:58:13,105223,00:58:27,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,12,3,15,對手落地致勝,落地致勝
105870,00:58:49,105953,00:58:51,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,13,3,6,對手落地致勝,落地致勝
107590,00:59:46,108073,01:00:02,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,14,3,18,出界,對手出界
109366,01:00:45,109843,01:01:01,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,16,3,18,掛網,對手掛網
111142,01:01:44,111185,01:01:46,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,17,3,3,出界,對手出界
111683,01:02:02,111830,01:02:07,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,18,3,7,對手落地致勝,落地致勝
114101,01:03:23,114162,01:03:25,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,19,3,4,對手落地致勝,落地致勝
114703,01:03:43,115082,01:03:56,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,20,3,14,出界,對手出界
115589,01:04:12,115795,01:04:19,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,21,3,8,出界,對手出界
116493,01:04:43,116611,01:04:47,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,22,3,8,掛網,對手掛網
117199,01:05:06,117480,01:05:16,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,23,3,11,掛網,對手掛網
118189,01:05:39,118333,01:05:44,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,24,3,7,出界,對手出界
118829,01:06:00,118885,01:06:02,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,25,3,6,掛網,對手掛網
119293,01:06:16,119430,01:06:21,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,26,3,6,出界,對手出界
119932,01:06:37,120026,01:06:40,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,27,3,4,掛網,對手掛網
120457,01:06:55,121169,01:07:18,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,28,3,26,未過網,對手未過網
121712,01:07:37,121720,01:07:37,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,29,3,3,對手落地致勝,落地致勝
123091,01:08:23,123134,01:08:24,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,30,3,3,對手落地致勝,落地致勝
123611,01:08:40,123664,01:08:42,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,31,3,2,出界,對手出界
124000,01:08:53,124490,01:09:09,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,32,3,18,掛網,對手掛網
124917,01:09:23,125160,01:09:32,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,B,33,3,9,出界,對手出界
125940,01:09:58,126430,01:10:14,27,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,A,34,3,19,出界,對手出界
11657,00:06:28,12120,00:06:44,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,1,1,17,對手落地致勝,落地致勝
12557,00:06:58,12829,00:07:07,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,2,1,11,掛網,對手掛網
13372,00:07:25,13888,00:07:42,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,3,1,22,出界,對手出界
15120,00:08:24,15306,00:08:30,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,4,1,8,未過網,對手未過網
15991,00:08:53,16483,00:09:09,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,5,1,20,出界,對手出界
17703,00:09:50,18031,00:10:01,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,7,1,14,出界,對手出界
18633,00:10:21,19092,00:10:36,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,8,1,17,掛網,對手掛網
19697,00:10:56,19769,00:10:58,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,9,1,4,掛網,對手掛網
20281,00:11:16,20827,00:11:34,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,10,1,19,未過網,對手未過網
21487,00:11:56,21686,00:12:02,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,11,1,9,對手落地致勝,落地致勝
22278,00:12:22,22317,00:12:23,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,12,1,4,對手落地致勝,落地致勝
23140,00:12:51,23188,00:12:52,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,13,1,3,出界,對手出界
23651,00:13:08,24079,00:13:22,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,14,1,19,出界,對手出界
24675,00:13:42,24923,00:13:50,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,15,1,9,對手落地致勝,落地致勝
25576,00:14:12,25589,00:14:12,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,16,1,3,對手落地致勝,落地致勝
26309,00:14:36,26618,00:14:47,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,17,1,13,掛網,對手掛網
27159,00:15:05,27649,00:15:21,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,18,1,18,對手落地致勝,落地致勝
28982,00:16:06,29148,00:16:11,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,19,1,8,出界,對手出界
30472,00:16:55,30699,00:17:03,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,20,1,11,出界,對手出界
32577,00:18:05,33290,00:18:29,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,21,1,29,出界,對手出界
34090,00:18:56,34090,00:18:56,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,,22,1,2,,
34470,00:19:09,34504,00:19:10,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,23,1,2,落點判斷失誤,對手落點判斷失誤
35024,00:19:27,35136,00:19:31,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,24,1,6,對手落地致勝,落地致勝
35587,00:19:46,35744,00:19:51,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,25,1,8,對手落地致勝,落地致勝
36377,00:20:12,36575,00:20:19,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,26,1,8,出界,對手出界
37045,00:20:34,37242,00:20:41,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,27,1,8,掛網,對手掛網
37865,00:21:02,38021,00:21:07,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,28,1,7,對手落地致勝,落地致勝
38750,00:21:31,38834,00:21:34,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,29,1,4,對手落地致勝,落地致勝
39450,00:21:55,39539,00:21:57,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,30,1,5,未過網,對手未過網
40026,00:22:14,40057,00:22:15,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,31,1,2,落點判斷失誤,對手落點判斷失誤
41189,00:22:52,41754,00:23:11,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,32,1,22,對手落地致勝,落地致勝
42446,00:23:34,43342,00:24:04,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,33,1,34,掛網,對手掛網
45186,00:25:06,45305,00:25:10,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,34,1,5,對手落地致勝,落地致勝
45853,00:25:28,46084,00:25:36,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,35,1,9,對手落地致勝,落地致勝
49647,00:27:34,50283,00:27:56,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,1,2,26,對手落地致勝,落地致勝
51353,00:28:31,51590,00:28:39,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,2,2,10,掛網,對手掛網
52344,00:29:04,52434,00:29:07,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,3,2,5,對手落地致勝,落地致勝
52869,00:29:22,52927,00:29:24,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,4,2,3,掛網,對手掛網
53362,00:29:38,53955,00:29:58,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,5,2,20,出界,對手出界
54425,00:30:14,54565,00:30:18,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,6,2,5,落點判斷失誤,對手落點判斷失誤
55235,00:30:41,55583,00:30:52,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,A,7,2,14,出界,對手出界
56131,00:31:11,56449,00:31:21,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,B,8,2,16,對手落地致勝,落地致勝
