video_id,rally_id,event_rank,clip_id,feature_source,window_start_original,window_end_original,frame_count,joints_shape,pos_shape,shuttle_shape,joints_npy,pos_npy,shuttle_npy,source_video,reference_branch
42,65,8,42_65_event_8,yolo,65458,65488,31,31x2x17x2,31x2x2,31x2,project/outputs/features_yolo26x_41_44/42/42_65_event_8_joints.npy,project/outputs/features_yolo26x_41_44/42/42_65_event_8_pos.npy,project/outputs/features_yolo26x_41_44/42/42_65_event_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,65,9,42_65_event_9,yolo,65488,65520,33,33x2x17x2,33x2x2,33x2,project/outputs/features_yolo26x_41_44/42/42_65_event_9_joints.npy,project/outputs/features_yolo26x_41_44/42/42_65_event_9_pos.npy,project/outputs/features_yolo26x_41_44/42/42_65_event_9_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,1,42_66_event_1,yolo,65760,65774,15,15x2x17x2,15x2x2,15x2,project/outputs/features_yolo26x_41_44/42/42_66_event_1_joints.npy,project/outputs/features_yolo26x_41_44/42/42_66_event_1_pos.npy,project/outputs/features_yolo26x_41_44/42/42_66_event_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,2,42_2_13_2,yolo,65774,65798,25,25x2x17x2,25x2x2,25x2,project/outputs/features_yolo26x_41_44/42/42_2_13_2_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_2_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,3,42_2_13_3,yolo,65798,65824,27,27x2x17x2,27x2x2,27x2,project/outputs/features_yolo26x_41_44/42/42_2_13_3_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_3_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,4,42_2_13_4,yolo,65824,65848,25,25x2x17x2,25x2x2,25x2,project/outputs/features_yolo26x_41_44/42/42_2_13_4_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_4_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,5,42_2_13_5,yolo,65848,65868,21,21x2x17x2,21x2x2,21x2,project/outputs/features_yolo26x_41_44/42/42_2_13_5_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_5_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,6,42_2_13_6,yolo,65868,65893,26,26x2x17x2,26x2x2,26x2,project/outputs/features_yolo26x_41_44/42/42_2_13_6_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_6_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,7,42_2_13_7,yolo,65893,65917,25,25x2x17x2,25x2x2,25x2,project/outputs/features_yolo26x_41_44/42/42_2_13_7_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_7_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,8,42_2_13_8,yolo,65917,65936,20,20x2x17x2,20x2x2,20x2,project/outputs/features_yolo26x_41_44/42/42_2_13_8_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_8_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,9,42_2_13_9,yolo,65936,65956,21,21x2x17x2,21x2x2,21x2,project/outputs/features_yolo26x_41_44/42/42_2_13_9_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_9_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_9_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,10,42_2_13_10,yolo,65956,65984,29,29x2x17x2,29x2x2,29x2,project/outputs/features_yolo26x_41_44/42/42_2_13_10_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_10_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_10_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,11,42_2_13_12,yolo,65984,66018,35,35x2x17x2,35x2x2,35x2,project/outputs/features_yolo26x_41_44/42/42_2_13_12_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_12_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_12_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,12,42_2_13_13,yolo,66018,66044,27,27x2x17x2,27x2x2,27x2,project/outputs/features_yolo26x_41_44/42/42_2_13_13_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_13_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_13_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,13,42_2_13_14,yolo,66044,66065,22,22x2x17x2,22x2x2,22x2,project/outputs/features_yolo26x_41_44/42/42_2_13_14_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_14_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_14_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,14,42_2_13_15,yolo,66065,66096,32,32x2x17x2,32x2x2,32x2,project/outputs/features_yolo26x_41_44/42/42_2_13_15_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_15_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_15_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,15,42_2_13_16,yolo,66096,66128,33,33x2x17x2,33x2x2,33x2,project/outputs/features_yolo26x_41_44/42/42_2_13_16_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_16_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_16_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,16,42_2_13_17,yolo,66128,66154,27,27x2x17x2,27x2x2,27x2,project/outputs/features_yolo26x_41_44/42/42_2_13_17_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_17_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_17_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,17,42_2_13_18,yolo,66154,66180,27,27x2x17x2,27x2x2,27x2,project/outputs/features_yolo26x_41_44/42/42_2_13_18_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_18_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_18_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,18,42_2_13_19,yolo,66180,66208,29,29x2x17x2,29x2x2,29x2,project/outputs/features_yolo26x_41_44/42/42_2_13_19_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_19_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_13_19_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,19,42_66_event_19,yolo,66208,66231,24,24x2x17x2,24x2x2,24x2,project/outputs/features_yolo26x_41_44/42/42_66_event_19_joints.npy,project/outputs/features_yolo26x_41_44/42/42_66_event_19_pos.npy,project/outputs/features_yolo26x_41_44/42/42_66_event_19_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,20,42_66_event_20,yolo,66231,66248,18,18x2x17x2,18x2x2,18x2,project/outputs/features_yolo26x_41_44/42/42_66_event_20_joints.npy,project/outputs/features_yolo26x_41_44/42/42_66_event_20_pos.npy,project/outputs/features_yolo26x_41_44/42/42_66_event_20_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,21,42_66_event_21,yolo,66248,66266,19,19x2x17x2,19x2x2,19x2,project/outputs/features_yolo26x_41_44/42/42_66_event_21_joints.npy,project/outputs/features_yolo26x_41_44/42/42_66_event_21_pos.npy,project/outputs/features_yolo26x_41_44/42/42_66_event_21_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,22,42_66_event_22,yolo,66266,66284,19,19x2x17x2,19x2x2,19x2,project/outputs/features_yolo26x_41_44/42/42_66_event_22_joints.npy,project/outputs/features_yolo26x_41_44/42/42_66_event_22_pos.npy,project/outputs/features_yolo26x_41_44/42/42_66_event_22_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,66,23,42_66_event_23,yolo,66284,66300,17,17x2x17x2,17x2x2,17x2,project/outputs/features_yolo26x_41_44/42/42_66_event_23_joints.npy,project/outputs/features_yolo26x_41_44/42/42_66_event_23_pos.npy,project/outputs/features_yolo26x_41_44/42/42_66_event_23_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,67,1,42_2_14_1,yolo,66720,66734,15,15x2x17x2,15x2x2,15x2,project/outputs/features_yolo26x_41_44/42/42_2_14_1_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_1_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,67,2,42_67_event_2,yolo,66734,66757,24,24x2x17x2,24x2x2,24x2,project/outputs/features_yolo26x_41_44/42/42_67_event_2_joints.npy,project/outputs/features_yolo26x_41_44/42/42_67_event_2_pos.npy,project/outputs/features_yolo26x_41_44/42/42_67_event_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,67,3,42_67_event_3,yolo,66757,66780,24,24x2x17x2,24x2x2,24x2,project/outputs/features_yolo26x_41_44/42/42_67_event_3_joints.npy,project/outputs/features_yolo26x_41_44/42/42_67_event_3_pos.npy,project/outputs/features_yolo26x_41_44/42/42_67_event_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,67,4,42_2_14_2,yolo,66780,66802,23,23x2x17x2,23x2x2,23x2,project/outputs/features_yolo26x_41_44/42/42_2_14_2_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_2_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,67,5,42_2_14_3,yolo,66802,66828,27,27x2x17x2,27x2x2,27x2,project/outputs/features_yolo26x_41_44/42/42_2_14_3_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_3_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,67,6,42_2_14_4,yolo,66828,66854,27,27x2x17x2,27x2x2,27x2,project/outputs/features_yolo26x_41_44/42/42_2_14_4_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_4_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,67,7,42_2_14_5,yolo,66854,66876,23,23x2x17x2,23x2x2,23x2,project/outputs/features_yolo26x_41_44/42/42_2_14_5_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_5_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,67,8,42_2_14_6,yolo,66876,66905,30,30x2x17x2,30x2x2,30x2,project/outputs/features_yolo26x_41_44/42/42_2_14_6_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_6_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,67,9,42_2_14_7,yolo,66905,66932,28,28x2x17x2,28x2x2,28x2,project/outputs/features_yolo26x_41_44/42/42_2_14_7_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_7_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,67,10,42_2_14_8,yolo,66932,66958,27,27x2x17x2,27x2x2,27x2,project/outputs/features_yolo26x_41_44/42/42_2_14_8_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_8_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,67,11,42_2_14_9,yolo,66958,66984,27,27x2x17x2,27x2x2,27x2,project/outputs/features_yolo26x_41_44/42/42_2_14_9_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_9_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_9_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,67,12,42_2_14_10,yolo,66984,67010,27,27x2x17x2,27x2x2,27x2,project/outputs/features_yolo26x_41_44/42/42_2_14_10_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_10_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_14_10_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,67,13,42_67_event_13,yolo,67010,67036,27,27x2x17x2,27x2x2,27x2,project/outputs/features_yolo26x_41_44/42/42_67_event_13_joints.npy,project/outputs/features_yolo26x_41_44/42/42_67_event_13_pos.npy,project/outputs/features_yolo26x_41_44/42/42_67_event_13_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,67,14,42_67_event_14,yolo,67036,67058,23,23x2x17x2,23x2x2,23x2,project/outputs/features_yolo26x_41_44/42/42_67_event_14_joints.npy,project/outputs/features_yolo26x_41_44/42/42_67_event_14_pos.npy,project/outputs/features_yolo26x_41_44/42/42_67_event_14_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,67,15,42_67_event_15,yolo,67058,67080,23,23x2x17x2,23x2x2,23x2,project/outputs/features_yolo26x_41_44/42/42_67_event_15_joints.npy,project/outputs/features_yolo26x_41_44/42/42_67_event_15_pos.npy,project/outputs/features_yolo26x_41_44/42/42_67_event_15_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,1,42_68_event_1,yolo,67650,67695,46,46x2x17x2,46x2x2,46x2,project/outputs/features_yolo26x_41_44/42/42_68_event_1_joints.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_1_pos.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,2,42_68_event_2,yolo,67695,67718,24,24x2x17x2,24x2x2,24x2,project/outputs/features_yolo26x_41_44/42/42_68_event_2_joints.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_2_pos.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,3,42_68_event_3,yolo,67718,67745,28,28x2x17x2,28x2x2,28x2,project/outputs/features_yolo26x_41_44/42/42_68_event_3_joints.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_3_pos.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,4,42_68_event_4,yolo,67745,67790,46,46x2x17x2,46x2x2,46x2,project/outputs/features_yolo26x_41_44/42/42_68_event_4_joints.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_4_pos.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,5,42_68_event_5,yolo,67790,67842,53,53x2x17x2,53x2x2,53x2,project/outputs/features_yolo26x_41_44/42/42_68_event_5_joints.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_5_pos.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,6,42_68_event_6,yolo,67842,67869,28,28x2x17x2,28x2x2,28x2,project/outputs/features_yolo26x_41_44/42/42_68_event_6_joints.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_6_pos.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,7,42_68_event_7,yolo,67869,67885,17,17x2x17x2,17x2x2,17x2,project/outputs/features_yolo26x_41_44/42/42_68_event_7_joints.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_7_pos.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,8,42_2_15_1,yolo,67885,67913,29,29x2x17x2,29x2x2,29x2,project/outputs/features_yolo26x_41_44/42/42_2_15_1_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_15_1_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_15_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,9,42_68_event_9,yolo,67913,67941,29,29x2x17x2,29x2x2,29x2,project/outputs/features_yolo26x_41_44/42/42_68_event_9_joints.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_9_pos.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_9_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,10,42_2_15_2,yolo,67941,67962,22,22x2x17x2,22x2x2,22x2,project/outputs/features_yolo26x_41_44/42/42_2_15_2_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_15_2_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_15_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,11,42_2_15_3,yolo,67962,67984,23,23x2x17x2,23x2x2,23x2,project/outputs/features_yolo26x_41_44/42/42_2_15_3_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_15_3_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_15_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,12,42_2_15_4,yolo,67984,68006,23,23x2x17x2,23x2x2,23x2,project/outputs/features_yolo26x_41_44/42/42_2_15_4_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_15_4_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_15_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,13,42_2_15_5,yolo,68006,68034,29,29x2x17x2,29x2x2,29x2,project/outputs/features_yolo26x_41_44/42/42_2_15_5_joints.npy,project/outputs/features_yolo26x_41_44/42/42_2_15_5_pos.npy,project/outputs/features_yolo26x_41_44/42/42_2_15_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,14,42_68_event_14,yolo,68034,68056,23,23x2x17x2,23x2x2,23x2,project/outputs/features_yolo26x_41_44/42/42_68_event_14_joints.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_14_pos.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_14_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,15,42_68_event_15,yolo,68056,68074,19,19x2x17x2,19x2x2,19x2,project/outputs/features_yolo26x_41_44/42/42_68_event_15_joints.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_15_pos.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_15_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,16,42_68_event_16,yolo,68074,68104,31,31x2x17x2,31x2x2,31x2,project/outputs/features_yolo26x_41_44/42/42_68_event_16_joints.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_16_pos.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_16_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,17,42_68_event_17,yolo,68104,68132,29,29x2x17x2,29x2x2,29x2,project/outputs/features_yolo26x_41_44/42/42_68_event_17_joints.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_17_pos.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_17_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
42,68,18,42_68_event_18,yolo,68132,68160,29,29x2x17x2,29x2x2,29x2,project/outputs/features_yolo26x_41_44/42/42_68_event_18_joints.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_18_pos.npy,project/outputs/features_yolo26x_41_44/42/42_68_event_18_shuttle.npy,project/dataset/ShuttleSet_raw_videos/42 - Pusarla_V._Sindhu_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,
