row_index,video_id,set_id,rally_id,event_rank,player,true_side_at_event,predicted_stroke_type,confidence,lateral_position,forward_position,delta_lateral,delta_forward,interstroke_displacement
1422,42,1,49,12,A,Bottom,long service,0.286832183599472,0.3671148419380188,0.46908092498779297,-0.24441349506378174,-0.10033822059631348,0.26420771200274934
1424,42,1,50,2,B,Top,lob,0.5338050723075867,0.4014045000076294,0.5186356902122498,,,
1425,42,1,50,3,A,Bottom,clear,0.9485212564468384,0.28196847438812256,0.36711156368255615,,,
1427,42,1,50,5,A,Bottom,return net,0.5708639025688171,0.5103134512901306,0.40826404094696045,0.22834497690200806,0.0411524772644043,0.2320236084138334
1428,42,1,51,1,A,Bottom,drop,0.3670848608016968,0.7110691666603088,0.15244317054748535,,,
1430,42,1,51,3,A,Bottom,long service,0.2799420058727264,0.19271889328956604,0.3530454635620117,-0.5183502733707428,0.20060229301452637,0.5558131753262149
1432,42,1,51,5,A,Bottom,lob,0.6941407322883606,0.6497141122817993,0.6689927577972412,0.4569952189922333,0.3159472942352295,0.5555783679341033
1434,42,1,51,7,A,Bottom,return net,0.6493340134620667,0.3706202507019043,0.5261328220367432,-0.279093861579895,-0.14285993576049805,0.3135320475120067
1436,42,1,51,9,A,Bottom,return net,0.7276265025138855,0.38454705476760864,0.5094690322875977,0.013926804065704346,-0.016663789749145508,0.021717222665162458
1438,42,1,51,11,A,Bottom,drop,0.4078418612480163,0.5901243090629578,0.2754638195037842,0.20557725429534912,-0.23400521278381348,0.3114810541487435
1440,42,1,51,13,A,Bottom,clear,0.9535847902297974,0.2617630362510681,0.3434795141220093,-0.32836127281188965,0.0680156946182251,0.335331567552242
1442,42,1,51,15,A,Bottom,smash,0.3089783489704132,0.7314262390136719,0.3743215799331665,0.46966320276260376,0.030842065811157227,0.47067478905580484
1444,42,1,51,17,A,Bottom,none,0.2781463861465454,0.43525853753089905,0.5181782245635986,-0.2961677014827728,0.14385664463043213,0.329256801912907
1446,42,1,51,19,A,Bottom,clear,0.9381940960884094,0.3097473978996277,0.35259032249450684,-0.12551113963127136,-0.1655879020690918,0.20777968977545336
1447,42,1,51,20,B,Top,clear,0.9434537887573242,0.7073826491832733,0.1529150903224945,,,
1448,42,1,51,21,A,Bottom,drop,0.7328142523765564,0.2705630660057068,0.48190855979919434,-0.0391843318939209,0.1293182373046875,0.1351244550981221
1450,42,1,51,23,A,Bottom,push,0.7705226540565491,0.2708817422389984,0.7255370616912842,0.000318676233291626,0.24362850189208984,0.24362871031289743
1452,42,1,51,25,A,Bottom,rush,0.9549911618232728,0.627997636795044,0.7630112171173096,0.35711589455604553,0.03747415542602539,0.3590766971963769
1453,42,1,52,1,A,Bottom,long service,0.9902791380882264,0.53823322057724,0.5440266132354736,,,
1454,42,1,52,2,B,Top,clear,0.9332050085067748,0.6724496781826019,0.07179009914398193,,,
1455,42,1,52,3,A,Bottom,none,0.80460125207901,0.7273464202880859,0.4064919948577881,0.18911319971084595,-0.13753461837768555,0.23383663861159548
1457,42,1,52,5,A,Bottom,push,0.9246419668197632,0.3741656243801117,0.6741079092025757,-0.35318079590797424,0.2676159143447876,0.44311956874954966
1458,42,1,52,6,B,Top,long service,0.2925732135772705,0.5637751221656799,0.1801162213087082,-0.108674556016922,0.10832612216472626,0.15344284886798185
1459,42,1,52,7,A,Bottom,clear,0.8537060618400574,0.4849124252796173,0.5435621738433838,0.11074680089950562,-0.1305457353591919,0.17119299906814794
1461,42,1,52,9,A,Bottom,clear,0.8145390152931213,0.6878170967102051,0.286770224571228,0.20290467143058777,-0.25679194927215576,0.32728032464440665
1462,42,1,52,10,B,Top,clear,0.9460257291793824,0.3283179998397827,0.1277795284986496,-0.23545712232589722,-0.052336692810058594,0.24120361910279656
1463,42,1,52,11,A,Bottom,drop,0.5701121687889099,0.6286152005195618,0.37238752841949463,-0.05920189619064331,0.0856173038482666,0.1040922054277558
1465,42,1,52,13,A,Bottom,lob,0.5710663795471191,0.7227277755737305,0.6755753755569458,0.0941125750541687,0.30318784713745117,0.31745873343659803
1467,42,1,52,15,A,Bottom,drop,0.5802594423294067,0.30511823296546936,0.4132295846939087,-0.4176095426082611,-0.2623457908630371,0.4931764836861481
1469,42,1,52,17,A,Bottom,none,0.4707649648189544,0.22759242355823517,0.6958867311477661,-0.07752580940723419,0.2826571464538574,0.2930960824809574
1471,42,1,52,19,A,Bottom,long service,0.2580263316631317,0.15547269582748413,0.3063664436340332,-0.07211972773075104,-0.3895202875137329,0.3961405173833381
1473,42,2,53,2,B,Bottom,smash,0.8572604656219482,0.5465664863586426,0.23160851001739502,,,
1474,42,2,53,3,A,Top,return net,0.3269755840301513,0.6099831163883209,0.32924318313598633,,,
1475,42,2,53,4,B,Bottom,push,0.5644704699516296,0.6248580813407898,0.64293372631073,0.07829159498214722,0.41132521629333496,0.41870993229634207
1477,42,2,53,6,B,Bottom,return net,0.651300847530365,0.5263435244560242,0.4865628480911255,-0.09851455688476562,-0.1563708782196045,0.1848160422511317
1478,42,2,53,7,A,Top,net shot,0.6338120698928833,0.4339715242385864,0.3993554413318634,-0.1760115921497345,0.07011225819587708,0.1894618941117443
1479,42,2,53,8,B,Bottom,cross-court net shot,0.7761131525039673,0.39413490891456604,0.7237995862960815,-0.13220861554145813,0.23723673820495605,0.27158863742343115
1481,42,2,53,10,B,Bottom,smash,0.7292881608009338,0.4926050007343292,0.27986669540405273,0.09847009181976318,-0.4439328908920288,0.4547227403580632
1483,42,2,53,12,B,Bottom,drop,0.3693989813327789,0.3487272560596466,0.4048382043838501,-0.14387774467468262,0.12497150897979736,0.19057461391633654
1485,42,2,53,14,B,Bottom,smash,0.7941113710403442,0.5404331088066101,0.4416283369064331,0.1917058527469635,0.03679013252258301,0.1952041183696432
1486,42,2,53,15,A,Top,drive,0.3554723262786865,0.4225350618362427,0.33099228143692017,-0.01143646240234375,-0.06836315989494324,0.06931316111029562
1487,42,2,53,16,B,Bottom,smash,0.8627539277076721,0.6668280959129333,0.6002798080444336,0.12639498710632324,0.1586514711380005,0.20284472401287498
1489,42,2,54,2,B,Bottom,smash,0.7734893560409546,0.40361765027046204,0.3052494525909424,,,
1491,42,2,54,4,B,Bottom,push,0.6704162955284119,0.683167040348053,0.6222227811813354,0.27954939007759094,0.31697332859039307,0.4226345377869944
1493,42,2,54,6,B,Bottom,cross-court net shot,0.2738532721996307,0.4259284734725952,0.7678643465042114,-0.25723856687545776,0.14564156532287598,0.2956064035805667
1495,42,2,54,8,B,Bottom,clear,0.9603411555290222,0.7308886647224426,0.19082856178283691,0.3049601912498474,-0.5770357847213745,0.6526645502064257
1497,42,2,54,10,B,Bottom,drive,0.4663364887237549,0.600469708442688,0.4419593811035156,-0.13041895627975464,0.2511308193206787,0.28297666435551877
1498,42,2,56,1,B,Bottom,none,0.5281952619552612,0.7035334706306458,0.20624899864196777,,,
1499,42,2,57,1,A,Top,long service,0.9354070425033568,0.44980061054229736,0.2593538463115692,,,
1500,42,2,57,2,B,Bottom,none,0.5940377712249756,0.3055003881454468,0.2480405569076538,,,
1502,42,2,57,4,B,Bottom,push,0.7587364912033081,0.4231068193912506,0.6557648181915283,0.11760643124580383,0.4077242612838745,0.42434696406343614
1503,42,2,57,5,A,Top,drop,0.9383798241615297,0.6266014873981476,0.12167389690876007,0.17680087685585022,-0.13767994940280914,0.22408551609722036
1504,42,2,57,6,B,Bottom,lob,0.2997041046619415,0.2635733485221863,0.5754004716873169,-0.15953347086906433,-0.08036434650421143,0.17863190229233847
1507,42,2,58,2,B,Bottom,smash,0.8409472107887268,0.6598935127258301,0.291343092918396,,,
1508,42,2,58,3,A,Top,return net,0.8966891765594482,0.4487549066543579,0.2864513397216797,,,
1509,42,2,58,4,B,Bottom,push,0.6367572546005249,0.7065553665161133,0.6218987703323364,0.0466618537902832,0.33055567741394043,0.33383286906734455
1510,42,2,58,5,A,Top,clear,0.8975012898445129,0.5741361081600189,0.038480162620544434,0.125381201505661,-0.24797117710113525,0.2778671451682004
1511,42,2,58,6,B,Bottom,smash,0.3774769902229309,0.6844731569290161,0.27319538593292236,-0.022082209587097168,-0.34870338439941406,0.34940188075031026
1512,42,2,58,7,A,Top,return net,0.4446741044521332,0.36491745710372925,0.2286936491727829,-0.20921865105628967,0.19021348655223846,0.2827607016828401
1513,42,2,58,8,B,Bottom,lob,0.3914521336555481,0.7246852517127991,0.704940676689148,0.04021209478378296,0.4317452907562256,0.43361389352404023
1515,42,2,58,10,B,Bottom,lob,0.6951015591621399,0.6929489374160767,0.5986945629119873,-0.03173631429672241,-0.10624611377716064,0.11088476152244596
1518,42,2,60,2,B,Bottom,drop,0.5877180695533752,0.6517185568809509,0.2028813362121582,,,
1520,42,2,60,4,B,Bottom,push,0.7366032600402832,0.7013516426086426,0.653145432472229,0.04963308572769165,0.4502640962600708,0.45299139018280543
1521,42,2,60,5,A,Top,clear,0.9189876914024352,0.32467198371887207,0.13197551667690277,,,
1523,42,2,61,2,B,Bottom,smash,0.3483428657054901,0.17682133615016937,0.22820353507995605,,,
1525,42,2,61,4,B,Bottom,lob,0.7569950819015503,0.6463072299957275,0.6438854932785034,0.46948589384555817,0.41568195819854736,0.6270633898512507
1527,42,2,61,6,B,Bottom,drop,0.2842409908771515,0.6117561459541321,0.5028772354125977,-0.03455108404159546,-0.14100825786590576,0.14517956534866458
1529,42,2,61,8,B,Bottom,rush,0.6502146124839783,0.28766176104545593,0.6190440654754639,-0.32409438490867615,0.11616683006286621,0.3442846246003268
1531,42,2,61,10,B,Bottom,return net,0.548266589641571,0.38101306557655334,0.6091328859329224,0.09335130453109741,-0.009911179542541504,0.09387596890356009
1533,42,2,61,12,B,Bottom,push,0.4195198714733124,0.6765920519828796,0.6050515174865723,0.2955789864063263,-0.004081368446350098,0.2956071629263846
1534,42,2,62,1,B,Bottom,long service,0.8891089558601379,0.4650803804397583,0.5095493793487549,,,
1536,42,2,62,3,B,Bottom,smash,0.501082718372345,0.6304447650909424,0.45294189453125,0.16536438465118408,-0.05660748481750488,0.17478497374897195
1538,42,2,63,2,B,Bottom,drop,0.5422855615615845,0.5050944089889526,0.18571734428405762,,,
1540,42,2,63,4,B,Bottom,push,0.8539729714393616,0.283138632774353,0.5970053672790527,-0.2219557762145996,0.4112880229949951,0.4673566137909648
1541,42,2,63,5,A,Top,smash,0.6166101098060608,0.7177416384220123,0.07838396728038788,,,
1542,42,2,64,1,B,Bottom,long service,0.9061630964279176,0.5344045758247375,0.5286346673965454,,,
1544,42,2,64,3,B,Bottom,return net,0.8634786009788513,0.37424376606941223,0.4529569149017334,-0.16016080975532532,-0.07567775249481201,0.17714007791617215
1546,42,2,65,1,B,Bottom,none,0.3011943697929382,0.27061304450035095,0.578933835029602,,,
1548,42,2,66,2,B,Bottom,return net,0.243070363998413,0.6840565204620361,0.6234487295150757,,,
1550,42,2,66,4,B,Bottom,smash,0.5867034792900085,0.642929196357727,0.47688746452331543,-0.04112732410430908,-0.14656126499176025,0.15222240697074085
1552,42,2,66,6,B,Bottom,smash,0.8467044830322266,0.6290279030799866,0.4840167760848999,-0.013901293277740479,0.007129311561584473,0.0156228370706442
1554,42,2,66,8,B,Bottom,rush,0.8610826730728149,0.6877522468566895,0.5756281614303589,0.05872434377670288,0.09161138534545898,0.1088172526620598
1556,42,2,66,10,B,Bottom,return net,0.2708732783794403,0.6146409511566162,0.7317297458648682,-0.07311129570007324,0.15610158443450928,0.1723744941164666
1558,42,2,66,12,B,Bottom,smash,0.9095137119293212,0.3848111927509308,0.38331031799316406,-0.22982975840568542,-0.3484194278717041,0.41739407706298537
1559,42,2,66,13,A,Top,cross-court net shot,0.5165759325027466,0.5684906542301178,0.27567005157470703,,,
1560,42,2,66,14,B,Bottom,push,0.5368306040763855,0.5774663686752319,0.5795673131942749,0.19265517592430115,0.19625699520111084,0.27501422686070676
1562,42,2,66,16,B,Bottom,smash,0.7456801533699036,0.22870971262454987,0.41536545753479004,-0.34875665605068207,-0.16420185565948486,0.3854782153918326
1563,42,2,66,17,A,Top,return net,0.8862014412879944,0.6489742696285248,0.2612136900424957,0.08048361539840698,-0.014456361532211304,0.08177162549655408
1564,42,2,66,18,B,Bottom,push,0.388030469417572,0.2877559959888458,0.5750687122344971,0.05904628336429596,0.15970325469970703,0.1702691784816507
1566,42,2,67,2,B,Bottom,drop,0.3867835402488708,0.6059279441833496,0.2095177173614502,,,
1568,42,2,67,4,B,Bottom,smash,0.8079057335853577,0.48523974418640137,0.43217766284942627,-0.12068819999694824,0.22265994548797607,0.25326486717113345
1569,42,2,67,5,A,Top,return net,0.5473267436027527,0.535155326128006,0.22484607994556427,,,
1570,42,2,67,6,B,Bottom,long service,0.3596490919589996,0.6685777902603149,0.6973813772201538,0.18333804607391357,0.26520371437072754,0.3224063418331452
1571,42,2,67,7,A,Top,clear,0.7205101251602173,0.29956144094467163,0.18254278600215912,-0.23559388518333435,-0.04230329394340515,0.23936175010690464
1572,42,2,67,8,B,Bottom,drop,0.6403453350067139,0.6131682395935059,0.6145423650741577,-0.05540955066680908,-0.0828390121459961,0.09966203007375563
1574,42,2,67,10,B,Bottom,rush,0.9624872803688048,0.3339838981628418,0.9231795072555542,-0.27918434143066406,0.3086371421813965,0.41617398048649457
1577,42,2,68,3,B,Bottom,drop,0.6020928621292114,0.27938756346702576,0.5062103271484375,,,
1579,42,2,68,5,B,Bottom,push,0.7979176044464111,0.6053915619850159,0.6369643211364746,0.3260039985179901,0.1307539939880371,0.35124808041260713
1581,42,2,69,2,B,Bottom,push,0.4936904311180115,0.3417123556137085,0.6133660078048706,,,
1583,42,2,69,4,B,Bottom,return net,0.5703259110450745,0.343161404132843,0.5288705825805664,0.0014490485191345215,-0.0844954252243042,0.08450784949013192
1585,42,2,69,6,B,Bottom,lob,0.353358507156372,0.6307571530342102,0.8164739608764648,0.2875957489013672,0.28760337829589844,0.4067272034095481
1587,42,2,70,1,A,Top,long service,0.8780671954154968,0.5391515493392944,0.28883612155914307,,,
1588,42,2,70,2,B,Bottom,smash,0.61949622631073,0.6419955492019653,0.17502200603485107,,,
1590,42,2,70,4,B,Bottom,push,0.4360854625701904,0.6742712259292603,0.5794500112533569,0.03227567672729492,0.40442800521850586,0.40571385324292863
1592,42,2,70,6,B,Bottom,drop,0.8740382790565491,0.32748231291770935,0.47306549549102783,-0.3467889130115509,-0.1063845157623291,0.36273987288650567
1593,42,2,70,7,A,Top,net shot,0.7984100580215454,0.6847076416015625,0.4287063181400299,0.14555609226226807,0.13987019658088684,0.20186690636713542
1594,42,2,70,8,B,Bottom,push,0.87578284740448,0.22192543745040894,0.6648601293563843,-0.10555687546730042,0.19179463386535645,0.21892335539627858
1596,42,2,70,10,B,Bottom,return net,0.6258230805397034,0.48920533061027527,0.44572222232818604,0.26727989315986633,-0.21913790702819824,0.34562980714089
1598,42,2,70,12,B,Bottom,push,0.7052987217903137,0.3263682425022125,0.6062033176422119,-0.16283708810806274,0.16048109531402588,0.22862654967589055
1599,42,2,70,13,A,Top,clear,0.9194191098213196,0.6789907515048981,0.10624683648347855,-0.005716890096664429,-0.32245948165655136,0.32251015509994274
1600,42,2,70,14,B,Bottom,drop,0.8891906142234802,0.2712715268135071,0.4726710319519043,-0.055096715688705444,-0.13353228569030762,0.14445248146487472
1602,42,2,70,16,B,Bottom,return net,0.2062508910894394,0.6519195437431335,0.7436056137084961,0.38064801692962646,0.2709345817565918,0.4672242078318251
1604,42,2,70,18,B,Bottom,clear,0.9701641798019408,0.7721608877182007,0.13312840461730957,0.12024134397506714,-0.6104772090911865,0.6222060780968751
1606,42,2,72,1,B,Bottom,long service,0.7138547897338867,0.4661957919597626,0.523652195930481,,,
1608,42,2,72,3,B,Bottom,drive,0.6644656658172607,0.6398609280586243,0.4815540313720703,0.1736651360988617,-0.042098164558410645,0.1786948095368838
1609,42,2,72,4,A,Top,smash,0.6191089749336243,0.25761550664901733,0.04286190867424011,,,
1610,42,2,72,5,B,Bottom,none,0.3639236390590668,0.4705643951892853,0.479211688041687,-0.169296532869339,-0.0023423433303833008,0.16931273612418107
1612,42,2,72,7,B,Bottom,none,0.5065366625785828,0.155702143907547,0.2551262378692627,-0.3148622512817383,-0.22408545017242432,0.38646154564352525
1614,42,2,72,9,B,Bottom,rush,0.1995304524898529,0.675411581993103,0.7400026321411133,0.519709438085556,0.4848763942718506,0.710776348619786
1616,42,2,72,11,B,Bottom,lob,0.6451871395111084,0.6557495594024658,0.8398805856704712,-0.019662022590637207,0.09987795352935791,0.10179489541999297
1618,42,2,72,13,B,Bottom,none,0.7366622090339661,0.6537836790084839,0.7117362022399902,-0.0019658803939819336,-0.12814438343048096,0.12815946196243788
1620,42,2,72,15,B,Bottom,smash,0.8623337149620056,0.24173693358898163,0.26747632026672363,-0.41204674541950226,-0.4442598819732666,0.6059285132271833
1622,42,2,72,17,B,Bottom,long service,0.5271238088607788,0.5332399010658264,0.5357644557952881,0.2915029674768448,0.26828813552856445,0.3961723156824563
1624,42,2,72,19,B,Bottom,cross-court net shot,0.5633313059806824,0.33070847392082214,0.5492466688156128,-0.20253142714500427,0.013482213020324707,0.2029796764440164
1626,42,2,72,21,B,Bottom,drive,0.7621090412139893,0.5629735589027405,0.23651063442230225,0.23226508498191833,-0.31273603439331055,0.38955217482349097
1627,42,2,72,22,A,Top,return net,0.8578808903694153,0.3989837169647217,0.2627873718738556,0.14136821031570435,0.21992546319961548,0.2614424989389266
1628,42,2,72,23,B,Bottom,return net,0.3788321018218994,0.7106545567512512,0.6119616031646729,0.14768099784851074,0.3754509687423706,0.4034514928155755
1630,42,2,72,25,B,Bottom,drop,0.20254747569561,0.23447127640247345,0.2759002447128296,-0.47618328034877777,-0.33606135845184326,0.5828273784991753
1631,42,2,73,1,B,Bottom,long service,0.7995205521583557,0.46367064118385315,0.5331519842147827,,,
1633,42,2,73,3,B,Bottom,drop,0.196997657418251,0.6204425096511841,0.5357637405395508,0.15677186846733093,0.0026117563247680664,0.15679362236340508
1635,42,2,73,5,B,Bottom,push,0.5051838755607605,0.3540792167186737,0.8676062822341919,-0.2663632929325104,0.3318425416946411,0.42552188698139837
1637,42,2,73,7,B,Bottom,smash,0.433749794960022,0.4075046479701996,0.25393950939178467,0.05342543125152588,-0.6136667728424072,0.6159879745540705
1639,42,2,73,9,B,Bottom,smash,0.8970462679862976,0.3580063581466675,0.6379070281982422,-0.049498289823532104,0.3839675188064575,0.38714485169486845
1640,42,2,73,10,A,Top,drive,0.9143879413604736,0.5564075410366058,0.32724735140800476,,,
1641,42,2,73,11,B,Bottom,cross-court net shot,0.3686255514621734,0.34254854917526245,0.5123841762542725,-0.01545780897140503,-0.12552285194396973,0.12647106474741246
1643,42,2,73,13,B,Bottom,drive,0.8104164004325867,0.5938895344734192,0.303827166557312,0.25134098529815674,-0.20855700969696045,0.32660115919020605
1644,42,2,73,14,A,Top,clear,0.6151260137557983,0.35863596200942993,0.23178720474243164,-0.1977715790271759,-0.09546014666557312,0.21960472916655327
1645,42,2,73,15,B,Bottom,clear,0.952614724636078,0.6816681623458862,0.2952779531478882,0.08777862787246704,-0.008549213409423828,0.08819397122872356
1646,42,2,73,16,A,Top,clear,0.9581621289253236,0.30600816011428833,0.04629257321357727,-0.0526278018951416,-0.18549463152885437,0.19281582885836868
1647,42,2,73,17,B,Bottom,none,0.6369244456291199,0.7888015508651733,0.4056739807128906,0.10713338851928711,0.11039602756500244,0.1538338254018189
1650,42,2,75,3,B,Bottom,return net,0.4612999260425567,0.6765566468238831,0.5266999006271362,,,
1652,42,2,75,5,B,Bottom,lob,0.7006632685661316,0.7041512131690979,0.8133586645126343,0.027594566345214844,0.28665876388549805,0.28798386587470864
1654,42,2,75,7,B,Bottom,cross-court net shot,0.5528576970100403,0.65167635679245,0.44127345085144043,-0.05247485637664795,-0.37208521366119385,0.3757672374982232
1655,42,2,75,8,A,Top,net shot,0.534032940864563,0.5826098918914795,0.48428091406822205,,,
1656,42,2,75,9,B,Bottom,lob,0.666283130645752,0.33148854970932007,0.7529077529907227,-0.3201878070831299,0.3116343021392822,0.4468066361129175
1658,42,2,75,11,B,Bottom,lob,0.5751805305480957,0.36178308725357056,0.5983660221099854,0.03029453754425049,-0.1545417308807373,0.15748303270077776
1661,42,2,76,2,B,Bottom,clear,0.3133551180362701,0.6389909386634827,0.6640878915786743,,,
1663,42,2,76,4,B,Bottom,return net,0.7064834833145142,0.5295887589454651,0.487679123878479,-0.10940217971801758,-0.1764087677001953,0.20757863630093268
1665,42,2,76,6,B,Bottom,smash,0.4068996012210846,0.3253704607486725,0.42754673957824707,-0.2042182981967926,-0.060132384300231934,0.2128873339586573
1667,42,2,76,8,B,Bottom,drop,0.2855826616287231,0.642940104007721,0.3987027406692505,0.31756964325904846,-0.028843998908996582,0.31887686431088336
1669,42,2,76,10,B,Bottom,return net,0.5068699717521667,0.578997015953064,0.3895707130432129,-0.06394308805465698,-0.009132027626037598,0.06459189143018132
1671,42,2,77,2,B,Bottom,push,0.8638255596160889,0.3501056432723999,0.6605541706085205,,,
1673,42,2,77,4,B,Bottom,smash,0.8051925301551819,0.5140579342842102,0.5503274202346802,0.1639522910118103,-0.11022675037384033,0.19756085195705714
1674,42,2,77,5,A,Top,drive,0.6214262247085571,0.5006673336029053,0.22741766273975372,,,
1675,42,2,77,6,B,Bottom,drop,0.6377540230751038,0.39018797874450684,0.3887568712234497,-0.12386995553970337,-0.16157054901123047,0.203589803755489
1676,42,2,77,7,A,Top,rush,0.7109715938568115,0.7163248658180237,0.6416610479354858,0.2156575322151184,0.4142433851957321,0.4670179368927221
1677,42,2,78,1,A,Top,short service,0.6214330792427063,0.5393325686454773,0.31212347745895386,,,
1678,42,2,78,2,B,Bottom,drop,0.2408333271741867,0.6021827459335327,0.6258224248886108,,,
1681,42,2,79,2,B,Bottom,drive,0.9174544215202332,0.5235983729362488,0.43731915950775146,,,
1682,42,2,80,1,B,Bottom,long service,0.9558790326118468,0.535016655921936,0.5512372255325317,,,
1684,42,2,80,3,B,Bottom,smash,0.8832942843437195,0.275070458650589,0.5262507200241089,-0.25994619727134705,-0.02498650550842285,0.26114431055138176
1685,42,2,80,4,A,Top,return net,0.7304044961929321,0.5317370295524597,0.26843997836112976,,,
1686,42,2,80,5,B,Bottom,lob,0.7744896411895752,0.6360539793968201,0.6515438556671143,0.3609835207462311,0.12529313564300537,0.38210924104187954
1688,42,2,80,7,B,Bottom,lob,0.4098030924797058,0.7207831144332886,0.614287257194519,0.0847291350364685,-0.037256598472595215,0.09255852447925204
1689,42,2,80,8,A,Top,clear,0.9384792447090148,0.5733990669250488,0.053392067551612854,0.04166203737258911,-0.2150479108095169,0.21904640901318823
1690,42,2,80,9,B,Bottom,clear,0.9363920092582704,0.5466976165771484,0.43022727966308594,-0.17408549785614014,-0.1840599775314331,0.2533452898569299
1692,42,2,80,11,B,Bottom,lob,0.5294644236564636,0.2959948182106018,0.6017197370529175,-0.25070279836654663,0.17149245738983154,0.30374587412904974
1693,42,2,80,12,A,Top,smash,0.7667636275291443,0.70146843791008,0.022377731278538704,0.12806937098503113,-0.03101433627307415,0.13177121399972322
1695,42,2,81,2,B,Bottom,drop,0.5524447560310364,0.36835959553718567,0.4679151773452759,,,
1696,42,2,81,3,A,Top,net shot,0.8157888054847717,0.5851787328720093,0.28418752551078796,,,
1697,42,2,81,4,B,Bottom,lob,0.5924573540687561,0.2955363094806671,0.589518666267395,-0.07282328605651855,0.12160348892211914,0.14174145304074418
1699,42,2,81,6,B,Bottom,return net,0.7296015620231628,0.42262011766433716,0.5183498859405518,0.12708380818367004,-0.07116878032684326,0.14565469300944037
1701,42,2,81,8,B,Bottom,cross-court net shot,0.6952479481697083,0.6768400073051453,0.691504716873169,0.2542198896408081,0.1731548309326172,0.3075879512664433
1703,42,2,81,10,B,Bottom,drop,0.2966162264347076,0.6214573383331299,0.2347339391708374,-0.05538266897201538,-0.45677077770233154,0.46011605425724567
1705,42,2,81,12,B,Bottom,net shot,0.3805131614208221,0.6174775958061218,0.6492942571640015,-0.003979742527008057,0.41456031799316406,0.41457942014187654
1707,42,2,81,14,B,Bottom,clear,0.9676335453987122,0.30809372663497925,0.32567012310028076,-0.3093838691711426,-0.3236241340637207,0.44771749871073807
1708,42,2,81,15,A,Top,clear,0.4170355796813965,0.7640159279108047,0.09645553678274155,0.17883719503879547,-0.18773198872804642,0.2592798525167961
1710,42,2,84,2,B,Bottom,return net,0.5589495897293091,0.6122958660125732,0.4497634172439575,,,
1712,42,2,84,4,B,Bottom,clear,0.8756744265556335,0.5986341834068298,0.24837732315063477,-0.013661682605743408,-0.20138609409332275,0.20184895458184746
1714,42,2,85,2,B,Bottom,none,0.6430542469024658,0.6639904379844666,0.6776669025421143,,,
1716,42,2,85,4,B,Bottom,none,0.4986062943935394,0.4638485610485077,0.460896372795105,-0.20014187693595886,-0.21677052974700928,0.29503598673763093
1718,42,2,85,6,B,Bottom,lob,0.8064810037612915,0.6760503649711609,0.672423243522644,0.2122018039226532,0.21152687072753906,0.29962179932009814
1720,42,2,85,8,B,Bottom,return net,0.413933128118515,0.5306152701377869,0.46458446979522705,-0.14543509483337402,-0.207838773727417,0.25366971177834563
1721,42,2,85,9,A,Top,lob,0.4477142691612243,0.49608826637268066,0.38052037358283997,,,
1722,42,2,85,10,B,Bottom,smash,0.8189232349395752,0.554152250289917,0.5083414316177368,0.023536980152130127,0.043756961822509766,0.04968562309781718
1723,42,2,85,11,A,Top,drive,0.7861518263816833,0.44502025842666626,0.2806553840637207,-0.051068007946014404,-0.09986498951911926,0.11216486779392196
1724,42,2,85,12,B,Bottom,drop,0.7613394856452942,0.4409913420677185,0.6404942274093628,-0.11316090822219849,0.13215279579162598,0.17398204673246037
1727,42,2,86,2,B,Bottom,push,0.5036877393722534,0.37043312191963196,0.6716281175613403,,,
1728,42,2,86,3,A,Top,return net,0.3038844168186188,0.5342271029949188,0.20182205736637115,,,
1729,42,2,88,1,B,Bottom,long service,0.9217403531074524,0.534898579120636,0.5381186008453369,,,
1731,42,2,88,3,B,Bottom,clear,0.3556519150733948,0.3727627694606781,0.4621204137802124,-0.16213580965995789,-0.07599818706512451,0.17906352283833732
1732,42,2,88,4,A,Top,clear,0.9561371207237244,0.6766054928302765,0.09585750848054886,,,
1733,42,2,88,5,B,Bottom,drop,0.4941034018993377,0.24324189126491547,0.4308969974517822,-0.12952087819576263,-0.031223416328430176,0.13323122612893742
1737,42,2,89,3,B,Bottom,drop,0.5088300704956055,0.6564395427703857,0.40966999530792236,,,
1738,42,2,89,4,A,Top,net shot,0.3481151163578033,0.5708793699741364,0.3235120177268982,,,
1739,42,2,89,5,B,Bottom,push,0.9278951287269592,0.34339746832847595,0.6244524717330933,-0.3130420744419098,0.2147824764251709,0.3796404253372173
1741,42,2,90,2,B,Bottom,lob,0.3634153604507446,0.5983274579048157,0.5018900632858276,,,
1742,42,2,90,3,A,Top,drop,0.7894521355628967,0.3773629665374756,0.12280506640672684,,,
1743,42,2,90,4,B,Bottom,none,0.3710146248340606,0.7262948751449585,0.7275509834289551,0.12796741724014282,0.22566092014312744,0.25941956509668995
1745,42,2,90,6,B,Bottom,none,0.2210410982370376,0.3031797707080841,0.32680511474609375,-0.4231151044368744,-0.40074586868286133,0.5827723765493765
1747,42,2,90,8,B,Bottom,lob,0.6706383228302002,0.6531491875648499,0.6588476896286011,0.34996941685676575,0.3320425748825073,0.48242187374710754
1749,42,2,90,10,B,Bottom,return net,0.7449808716773987,0.5648134350776672,0.46412456035614014,-0.08833575248718262,-0.19472312927246094,0.21382306293086423
1751,42,2,90,12,B,Bottom,clear,0.9552138447761536,0.6620182991027832,0.27766716480255127,0.09720486402511597,-0.18645739555358887,0.21027397829205777
