video_id,rally_id,predicted_frame_original,ground_truth_frame_num,abs_error,stable_key,clip_id,set_id,gt_rally_id,ball_round_id,stroke_type_ground_truth,player,server
42,12,18816,18816,0,42:1:6:13,42_1_6_13,1,6,13,過渡切球,B,2
42,12,18845,18845,0,42:1:6:14,42_1_6_14,1,6,14,放小球,A,2
42,12,18880,18880,0,42:1:6:15,42_1_6_15,1,6,15,挑球,B,2
42,12,18912,18912,0,42:1:6:16,42_1_6_16,1,6,16,長球,A,2
42,12,18940,18940,0,42:1:6:17,42_1_6_17,1,6,17,長球,B,2
42,12,18979,18979,0,42:1:6:18,42_1_6_18,1,6,18,殺球,A,2
42,12,18991,18991,0,42:1:6:19,42_1_6_19,1,6,19,擋小球,B,2
42,12,19018,19018,0,42:1:6:20,42_1_6_20,1,6,20,撲球,A,3
42,14,20013,20013,0,42:1:7:1,42_1_7_1,1,7,1,未知球種,A,1
42,14,20037,20037,0,42:1:7:2,42_1_7_2,1,7,2,推球,B,2
42,14,20067,20067,0,42:1:7:3,42_1_7_3,1,7,3,切球,A,2
42,14,20087,20087,0,42:1:7:4,42_1_7_4,1,7,4,殺球,B,3
42,15,20605,20605,0,42:1:8:1,42_1_8_1,1,8,1,發長球,B,1
42,15,20661,20661,0,42:1:8:2,42_1_8_2,1,8,2,長球,A,2
42,15,20689,20689,0,42:1:8:3,42_1_8_3,1,8,3,點扣,B,3
42,16,21148,21148,0,42:1:9:1,42_1_9_1,1,9,1,發長球,A,1
42,16,21206,21206,0,42:1:9:2,42_1_9_2,1,9,2,長球,B,2
42,16,21230,21230,0,42:1:9:3,42_1_9_3,1,9,3,長球,A,2
42,16,21259,21259,0,42:1:9:4,42_1_9_4,1,9,4,長球,B,2
42,16,21306,21306,0,42:1:9:5,42_1_9_5,1,9,5,殺球,A,3
42,17,21827,21827,0,42:1:10:2,42_1_10_2,1,10,2,切球,B,2
42,17,21847,21847,0,42:1:10:3,42_1_10_3,1,10,3,放小球,A,2
42,17,21875,21875,0,42:1:10:4,42_1_10_4,1,10,4,挑球,B,2
42,17,21910,21910,0,42:1:10:5,42_1_10_5,1,10,5,切球,A,2
42,17,21932,21932,0,42:1:10:6,42_1_10_6,1,10,6,勾球,B,2
42,17,21961,21961,0,42:1:10:7,42_1_10_7,1,10,7,推球,A,2
42,17,21994,21994,0,42:1:10:8,42_1_10_8,1,10,8,切球,B,2
42,17,22015,22015,0,42:1:10:9,42_1_10_9,1,10,9,防守回挑,A,2
42,17,22050,22050,0,42:1:10:10,42_1_10_10,1,10,10,長球,B,2
42,17,22073,22073,0,42:1:10:11,42_1_10_11,1,10,11,殺球,A,3
42,18,22678,22678,0,42:1:11:2,42_1_11_2,1,11,2,切球,B,2
42,18,22702,22702,0,42:1:11:3,42_1_11_3,1,11,3,放小球,A,2
42,18,22730,22730,0,42:1:11:4,42_1_11_4,1,11,4,挑球,B,2
42,18,22762,22762,0,42:1:11:5,42_1_11_5,1,11,5,長球,A,2
42,18,22789,22789,0,42:1:11:6,42_1_11_6,1,11,6,切球,B,2
42,18,22812,22812,0,42:1:11:7,42_1_11_7,1,11,7,推球,A,2
42,18,22836,22836,0,42:1:11:8,42_1_11_8,1,11,8,過渡切球,B,2
42,18,22867,22867,0,42:1:11:9,42_1_11_9,1,11,9,挑球,A,2
42,18,22902,22902,0,42:1:11:10,42_1_11_10,1,11,10,長球,B,2
42,18,22932,22932,0,42:1:11:11,42_1_11_11,1,11,11,長球,A,2
42,18,22963,22963,0,42:1:11:12,42_1_11_12,1,11,12,長球,B,2
42,18,22993,22993,0,42:1:11:13,42_1_11_13,1,11,13,長球,A,2
42,18,23019,23019,0,42:1:11:14,42_1_11_14,1,11,14,長球,B,2
42,18,23046,23046,0,42:1:11:15,42_1_11_15,1,11,15,長球,A,2
42,18,23084,23084,0,42:1:11:16,42_1_11_16,1,11,16,過渡切球,B,3
42,20,23844,23844,0,42:1:12:1,42_1_12_1,1,12,1,發長球,A,1
42,20,23898,23898,0,42:1:12:2,42_1_12_2,1,12,2,切球,B,2
42,20,23921,23921,0,42:1:12:3,42_1_12_3,1,12,3,挑球,A,3
42,22,24862,24862,0,42:1:13:1,42_1_13_1,1,13,1,未知球種,B,1
42,22,24925,24925,0,42:1:13:2,42_1_13_2,1,13,2,切球,A,3
42,23,26115,26115,0,42:1:14:1,42_1_14_1,1,14,1,未知球種,A,1
42,23,26165,26165,0,42:1:14:2,42_1_14_2,1,14,2,切球,B,2
42,23,26186,26186,0,42:1:14:3,42_1_14_3,1,14,3,放小球,A,2
42,23,26220,26220,0,42:1:14:4,42_1_14_4,1,14,4,挑球,B,2
42,23,26263,26263,0,42:1:14:5,42_1_14_5,1,14,5,長球,A,2
42,23,26286,26286,0,42:1:14:6,42_1_14_6,1,14,6,長球,B,3
42,24,26730,26730,0,42:1:15:1,42_1_15_1,1,15,1,未知球種,A,1
42,24,26807,26807,0,42:1:15:2,42_1_15_2,1,15,2,切球,B,2
42,24,26831,26831,0,42:1:15:3,42_1_15_3,1,15,3,放小球,A,3
42,26,27856,27856,0,42:1:17:1,42_1_17_1,1,17,1,未知球種,B,1
42,26,27918,27918,0,42:1:17:2,42_1_17_2,1,17,2,長球,A,2
42,26,27944,27944,0,42:1:17:3,42_1_17_3,1,17,3,點扣,B,2
42,26,27956,27956,0,42:1:17:4,42_1_17_4,1,17,4,擋小球,A,2
42,26,27978,27978,0,42:1:17:5,42_1_17_5,1,17,5,推球,B,3
42,27,28523,28523,0,42:1:18:1,42_1_18_1,1,18,1,發長球,B,1
42,27,28581,28581,0,42:1:18:2,42_1_18_2,1,18,2,切球,A,3
42,28,29123,29123,0,42:1:19:5,42_1_19_5,1,19,5,長球,A,2
42,28,29158,29158,0,42:1:19:6,42_1_19_6,1,19,6,過渡切球,B,2
42,28,29187,29187,0,42:1:19:7,42_1_19_7,1,19,7,推球,A,2
42,28,29208,29208,0,42:1:19:8,42_1_19_8,1,19,8,長球,B,2
42,28,29243,29243,0,42:1:19:9,42_1_19_9,1,19,9,過渡切球,A,2
42,28,29269,29269,0,42:1:19:10,42_1_19_10,1,19,10,推球,B,2
42,28,29294,29294,0,42:1:19:11,42_1_19_11,1,19,11,切球,A,2
42,28,29317,29317,0,42:1:19:12,42_1_19_12,1,19,12,放小球,B,2
42,28,29348,29348,0,42:1:19:13,42_1_19_13,1,19,13,挑球,A,2
42,28,29383,29383,0,42:1:19:14,42_1_19_14,1,19,14,長球,B,2
42,28,29419,29419,0,42:1:19:15,42_1_19_15,1,19,15,長球,A,2
42,28,29446,29446,0,42:1:19:16,42_1_19_16,1,19,16,點扣,B,2
42,28,29462,29462,0,42:1:19:17,42_1_19_17,1,19,17,擋小球,A,3
42,29,30226,30226,0,42:1:20:1,42_1_20_1,1,20,1,發長球,B,1
42,29,30282,30282,0,42:1:20:2,42_1_20_2,1,20,2,殺球,A,2
42,29,30300,30300,0,42:1:20:3,42_1_20_3,1,20,3,擋小球,B,2
42,29,30329,30329,0,42:1:20:4,42_1_20_4,1,20,4,挑球,A,2
42,29,30366,30366,0,42:1:20:5,42_1_20_5,1,20,5,殺球,B,2
42,29,30383,30383,0,42:1:20:6,42_1_20_6,1,20,6,防守回抽,A,2
42,29,30409,30409,0,42:1:20:7,42_1_20_7,1,20,7,切球,B,3
42,31,32646,32646,0,42:1:21:1,42_1_21_1,1,21,1,發長球,A,1
42,31,32705,32705,0,42:1:21:2,42_1_21_2,1,21,2,切球,B,2
42,31,32726,32726,0,42:1:21:3,42_1_21_3,1,21,3,放小球,A,2
42,31,32758,32758,0,42:1:21:4,42_1_21_4,1,21,4,推球,B,2
42,31,32783,32783,0,42:1:21:5,42_1_21_5,1,21,5,點扣,A,2
42,31,32797,32797,0,42:1:21:6,42_1_21_6,1,21,6,擋小球,B,3
42,32,33248,33248,0,42:1:22:2,42_1_22_2,1,22,2,長球,B,2
42,32,33274,33274,0,42:1:22:3,42_1_22_3,1,22,3,切球,A,2
42,32,33293,33293,0,42:1:22:4,42_1_22_4,1,22,4,勾球,B,2
42,32,33323,33323,0,42:1:22:5,42_1_22_5,1,22,5,勾球,A,2
42,32,33353,33353,0,42:1:22:6,42_1_22_6,1,22,6,挑球,B,2
42,32,33388,33388,0,42:1:22:7,42_1_22_7,1,22,7,殺球,A,2
42,32,33401,33401,0,42:1:22:8,42_1_22_8,1,22,8,擋小球,B,2
42,32,33420,33420,0,42:1:22:9,42_1_22_9,1,22,9,推球,A,2
42,32,33446,33446,0,42:1:22:10,42_1_22_10,1,22,10,切球,B,2
42,32,33475,33475,0,42:1:22:11,42_1_22_11,1,22,11,挑球,A,2
42,32,33506,33506,0,42:1:22:12,42_1_22_12,1,22,12,長球,B,2
42,32,33543,33543,0,42:1:22:13,42_1_22_13,1,22,13,切球,A,2
42,32,33566,33566,0,42:1:22:14,42_1_22_14,1,22,14,挑球,B,2
42,32,33599,33599,0,42:1:22:15,42_1_22_15,1,22,15,長球,A,3
42,33,34469,34469,0,42:1:23:1,42_1_23_1,1,23,1,未知球種,A,1
42,33,34532,34532,0,42:1:23:2,42_1_23_2,1,23,2,殺球,B,2
42,33,34549,34549,0,42:1:23:3,42_1_23_3,1,23,3,擋小球,A,3
42,34,35199,35199,0,42:1:24:1,42_1_24_1,1,24,1,發長球,B,1
42,34,35254,35254,0,42:1:24:2,42_1_24_2,1,24,2,長球,A,2
42,34,35276,35276,0,42:1:24:3,42_1_24_3,1,24,3,點扣,B,2
42,34,35293,35293,0,42:1:24:4,42_1_24_4,1,24,4,擋小球,A,2
42,34,35321,35321,0,42:1:24:5,42_1_24_5,1,24,5,放小球,B,2
42,34,35348,35348,0,42:1:24:6,42_1_24_6,1,24,6,挑球,A,2
42,34,35385,35385,0,42:1:24:7,42_1_24_7,1,24,7,切球,B,2
42,34,35408,35408,0,42:1:24:8,42_1_24_8,1,24,8,放小球,A,2
42,34,35437,35437,0,42:1:24:9,42_1_24_9,1,24,9,撲球,B,3
42,35,36668,36668,0,42:1:25:1,42_1_25_1,1,25,1,未知球種,B,1
42,35,36727,36727,0,42:1:25:2,42_1_25_2,1,25,2,殺球,A,3
42,35,37105,37105,0,42:1:26:1,42_1_26_1,1,26,1,未知球種,B,1
42,35,37157,37157,0,42:1:26:2,42_1_26_2,1,26,2,長球,A,2
42,35,37183,37183,0,42:1:26:3,42_1_26_3,1,26,3,長球,B,2
42,35,37214,37214,0,42:1:26:4,42_1_26_4,1,26,4,長球,A,2
42,35,37243,37243,0,42:1:26:5,42_1_26_5,1,26,5,長球,B,2
42,35,37277,37277,0,42:1:26:6,42_1_26_6,1,26,6,長球,A,2
42,35,37320,37320,0,42:1:26:7,42_1_26_7,1,26,7,長球,B,2
42,35,37344,37344,0,42:1:26:8,42_1_26_8,1,26,8,切球,A,2
42,35,37366,37366,0,42:1:26:9,42_1_26_9,1,26,9,放小球,B,2
42,35,37397,37397,0,42:1:26:10,42_1_26_10,1,26,10,挑球,A,2
42,35,37435,37435,0,42:1:26:11,42_1_26_11,1,26,11,長球,B,2
42,35,37464,37464,0,42:1:26:12,42_1_26_12,1,26,12,殺球,A,2
42,35,37481,37481,0,42:1:26:13,42_1_26_13,1,26,13,擋小球,B,3
42,36,38143,38143,0,42:1:27:1,42_1_27_1,1,27,1,未知球種,A,1
42,36,38227,38227,0,42:1:27:2,42_1_27_2,1,27,2,切球,B,2
42,36,38246,38246,0,42:1:27:3,42_1_27_3,1,27,3,放小球,A,2
42,36,38276,38276,0,42:1:27:4,42_1_27_4,1,27,4,推球,B,2
42,36,38306,38306,0,42:1:27:5,42_1_27_5,1,27,5,過渡切球,A,2
42,36,38339,38339,0,42:1:27:6,42_1_27_6,1,27,6,推球,B,2
42,36,38365,38365,0,42:1:27:7,42_1_27_7,1,27,7,長球,A,2
42,36,38409,38409,0,42:1:27:8,42_1_27_8,1,27,8,殺球,B,2
42,36,38424,38424,0,42:1:27:9,42_1_27_9,1,27,9,擋小球,A,2
42,36,38455,38455,0,42:1:27:10,42_1_27_10,1,27,10,挑球,B,2
42,36,38480,38480,0,42:1:27:11,42_1_27_11,1,27,11,切球,A,2
42,36,38504,38504,0,42:1:27:12,42_1_27_12,1,27,12,放小球,B,2
42,36,38537,38537,0,42:1:27:13,42_1_27_13,1,27,13,挑球,A,2
42,36,38579,38579,0,42:1:27:14,42_1_27_14,1,27,14,切球,B,2
42,36,38599,38599,0,42:1:27:15,42_1_27_15,1,27,15,挑球,A,2
42,36,38627,38627,0,42:1:27:16,42_1_27_16,1,27,16,長球,B,2
42,36,38659,38659,0,42:1:27:17,42_1_27_17,1,27,17,長球,A,2
42,36,38684,38684,0,42:1:27:18,42_1_27_18,1,27,18,長球,B,2
42,36,38733,38733,0,42:1:27:19,42_1_27_19,1,27,19,長球,A,2
42,36,38768,38768,0,42:1:27:20,42_1_27_20,1,27,20,過渡切球,B,2
42,36,38796,38796,0,42:1:27:21,42_1_27_21,1,27,21,勾球,A,2
42,36,38825,38825,0,42:1:27:22,42_1_27_22,1,27,22,放小球,B,2
42,36,38855,38855,0,42:1:27:23,42_1_27_23,1,27,23,放小球,A,3
42,39,40314,40314,0,42:1:28:1,42_1_28_1,1,28,1,發長球,B,1
42,39,40369,40369,0,42:1:28:2,42_1_28_2,1,28,2,殺球,A,3
42,41,40831,40831,0,42:1:29:1,42_1_29_1,1,29,1,發長球,B,1
42,41,40885,40885,0,42:1:29:2,42_1_29_2,1,29,2,殺球,A,2
42,41,40902,40902,0,42:1:29:3,42_1_29_3,1,29,3,擋小球,B,2
42,41,40928,40928,0,42:1:29:4,42_1_29_4,1,29,4,勾球,A,2
42,41,40954,40954,0,42:1:29:5,42_1_29_5,1,29,5,挑球,B,2
42,41,40999,40999,0,42:1:29:6,42_1_29_6,1,29,6,切球,A,2
42,41,41028,41028,0,42:1:29:7,42_1_29_7,1,29,7,放小球,B,2
42,41,41059,41059,0,42:1:29:8,42_1_29_8,1,29,8,挑球,A,2
42,41,41100,41100,0,42:1:29:9,42_1_29_9,1,29,9,長球,B,2
42,41,41144,41144,0,42:1:29:10,42_1_29_10,1,29,10,切球,A,2
42,41,41167,41167,0,42:1:29:11,42_1_29_11,1,29,11,勾球,B,2
42,41,41196,41196,0,42:1:29:12,42_1_29_12,1,29,12,放小球,A,3
42,42,41874,41874,0,42:1:30:1,42_1_30_1,1,30,1,未知球種,B,1
42,42,41929,41929,0,42:1:30:2,42_1_30_2,1,30,2,殺球,A,2
42,42,41941,41941,0,42:1:30:3,42_1_30_3,1,30,3,擋小球,B,2
42,42,41968,41968,0,42:1:30:4,42_1_30_4,1,30,4,擋小球,A,2
42,42,41997,41997,0,42:1:30:5,42_1_30_5,1,30,5,推球,B,2
42,42,42028,42028,0,42:1:30:6,42_1_30_6,1,30,6,長球,A,2
42,42,42058,42058,0,42:1:30:7,42_1_30_7,1,30,7,切球,B,3
42,43,42700,42700,0,42:1:31:1,42_1_31_1,1,31,1,發短球,A,1
42,43,42724,42724,0,42:1:31:2,42_1_31_2,1,31,2,挑球,B,2
42,43,42760,42760,0,42:1:31:3,42_1_31_3,1,31,3,長球,A,2
42,43,42790,42790,0,42:1:31:4,42_1_31_4,1,31,4,切球,B,3
42,44,43518,43518,0,42:1:32:2,42_1_32_2,1,32,2,殺球,A,2
42,44,43537,43537,0,42:1:32:3,42_1_32_3,1,32,3,防守回抽,B,2
42,44,43557,43557,0,42:1:32:4,42_1_32_4,1,32,4,殺球,A,2
42,44,43574,43574,0,42:1:32:5,42_1_32_5,1,32,5,擋小球,B,2
42,44,43601,43601,0,42:1:32:6,42_1_32_6,1,32,6,推球,A,2
42,44,43638,43638,0,42:1:32:7,42_1_32_7,1,32,7,長球,B,2
42,44,43673,43673,0,42:1:32:8,42_1_32_8,1,32,8,殺球,A,3
42,45,44578,44578,0,42:1:33:3,42_1_33_3,1,33,3,過渡切球,A,2
42,45,44602,44602,0,42:1:33:4,42_1_33_4,1,33,4,推球,B,2
42,45,44632,44632,0,42:1:33:5,42_1_33_5,1,33,5,長球,A,2
42,45,44680,44680,0,42:1:33:6,42_1_33_6,1,33,6,殺球,B,3
42,46,45293,45293,0,42:1:34:1,42_1_34_1,1,34,1,未知球種,A,1
42,46,45322,45322,0,42:1:34:2,42_1_34_2,1,34,2,放小球,B,2
42,46,45348,45348,0,42:1:34:3,42_1_34_3,1,34,3,推球,A,2
42,46,45378,45378,0,42:1:34:4,42_1_34_4,1,34,4,長球,B,2
42,46,45408,45408,0,42:1:34:5,42_1_34_5,1,34,5,長球,A,2
42,46,45437,45437,0,42:1:34:6,42_1_34_6,1,34,6,長球,B,3
42,47,45982,45982,0,42:1:35:1,42_1_35_1,1,35,1,發短球,A,1
42,47,46006,46006,0,42:1:35:2,42_1_35_2,1,35,2,推球,B,2
42,47,46028,46028,0,42:1:35:3,42_1_35_3,1,35,3,切球,A,2
42,47,46049,46049,0,42:1:35:4,42_1_35_4,1,35,4,挑球,B,2
42,47,46080,46080,0,42:1:35:5,42_1_35_5,1,35,5,長球,A,3
42,49,46743,46743,0,42:1:36:1,42_1_36_1,1,36,1,發長球,B,1
42,49,46797,46797,0,42:1:36:2,42_1_36_2,1,36,2,殺球,A,2
42,49,46813,46813,0,42:1:36:3,42_1_36_3,1,36,3,擋小球,B,2
42,49,46843,46843,0,42:1:36:4,42_1_36_4,1,36,4,勾球,A,2
42,49,46871,46871,0,42:1:36:5,42_1_36_5,1,36,5,挑球,B,2
42,49,46914,46914,0,42:1:36:6,42_1_36_6,1,36,6,過渡切球,A,2
42,49,46943,46943,0,42:1:36:7,42_1_36_7,1,36,7,挑球,B,2
42,49,46982,46982,0,42:1:36:8,42_1_36_8,1,36,8,長球,A,2
42,49,47009,47009,0,42:1:36:9,42_1_36_9,1,36,9,切球,B,2
42,49,47035,47035,0,42:1:36:10,42_1_36_10,1,36,10,放小球,A,2
42,49,47065,47065,0,42:1:36:11,42_1_36_11,1,36,11,推球,B,2
42,49,47093,47093,0,42:1:36:12,42_1_36_12,1,36,12,切球,A,3
42,50,48405,48405,0,42:1:37:1,42_1_37_1,1,37,1,未知球種,A,1
42,50,48456,48456,0,42:1:37:2,42_1_37_2,1,37,2,挑球,B,2
42,50,48490,48490,0,42:1:37:3,42_1_37_3,1,37,3,長球,A,2
42,50,48531,48531,0,42:1:37:4,42_1_37_4,1,37,4,殺球,B,2
42,50,48547,48547,0,42:1:37:5,42_1_37_5,1,37,5,擋小球,A,3
42,51,49488,49488,0,42:1:38:2,42_1_38_2,1,38,2,切球,A,2
42,51,49515,49515,0,42:1:38:3,42_1_38_3,1,38,3,挑球,B,2
42,51,49547,49547,0,42:1:38:4,42_1_38_4,1,38,4,殺球,A,2
42,51,49564,49564,0,42:1:38:5,42_1_38_5,1,38,5,擋小球,B,2
42,51,49595,49595,0,42:1:38:6,42_1_38_6,1,38,6,挑球,A,2
42,51,49636,49636,0,42:1:38:7,42_1_38_7,1,38,7,殺球,B,2
42,51,49655,49655,0,42:1:38:8,42_1_38_8,1,38,8,擋小球,A,2
42,51,49683,49683,0,42:1:38:9,42_1_38_9,1,38,9,推球,B,2
42,51,49697,49697,0,42:1:38:10,42_1_38_10,1,38,10,擋小球,A,2
42,51,49720,49720,0,42:1:38:11,42_1_38_11,1,38,11,挑球,B,2
42,51,49759,49759,0,42:1:38:12,42_1_38_12,1,38,12,切球,A,2
42,51,49784,49784,0,42:1:38:13,42_1_38_13,1,38,13,挑球,B,2
42,51,49817,49817,0,42:1:38:14,42_1_38_14,1,38,14,長球,A,2
42,51,49850,49850,0,42:1:38:15,42_1_38_15,1,38,15,長球,B,2
42,51,49890,49890,0,42:1:38:16,42_1_38_16,1,38,16,殺球,A,2
42,51,49907,49907,0,42:1:38:17,42_1_38_17,1,38,17,擋小球,B,2
42,51,49926,49926,0,42:1:38:18,42_1_38_18,1,38,18,放小球,A,2
42,51,49950,49950,0,42:1:38:19,42_1_38_19,1,38,19,挑球,B,2
42,51,49984,49984,0,42:1:38:20,42_1_38_20,1,38,20,長球,A,2
42,51,50012,50012,0,42:1:38:21,42_1_38_21,1,38,21,長球,B,2
42,51,50038,50038,0,42:1:38:22,42_1_38_22,1,38,22,切球,A,2
42,51,50064,50064,0,42:1:38:23,42_1_38_23,1,38,23,勾球,B,2
42,51,50092,50092,0,42:1:38:24,42_1_38_24,1,38,24,推球,A,2
42,51,50133,50133,0,42:1:38:25,42_1_38_25,1,38,25,過渡切球,B,2
42,51,50158,50158,0,42:1:38:26,42_1_38_26,1,38,26,推球,A,3
42,52,51601,51601,0,42:1:39:1,42_1_39_1,1,39,1,發長球,A,1
42,52,51629,51629,0,42:1:39:2,42_1_39_2,1,39,2,長球,B,2
42,52,51668,51668,0,42:1:39:3,42_1_39_3,1,39,3,殺球,A,2
42,52,51686,51686,0,42:1:39:4,42_1_39_4,1,39,4,擋小球,B,2
42,52,51716,51716,0,42:1:39:5,42_1_39_5,1,39,5,推球,A,2
42,52,51737,51737,0,42:1:39:6,42_1_39_6,1,39,6,長球,B,2
42,52,51762,51762,0,42:1:39:7,42_1_39_7,1,39,7,長球,A,2
42,52,51793,51793,0,42:1:39:8,42_1_39_8,1,39,8,長球,B,2
42,52,51837,51837,0,42:1:39:9,42_1_39_9,1,39,9,長球,A,2
42,52,51861,51861,0,42:1:39:10,42_1_39_10,1,39,10,長球,B,2
42,52,51899,51899,0,42:1:39:11,42_1_39_11,1,39,11,切球,A,2
42,52,51920,51920,0,42:1:39:12,42_1_39_12,1,39,12,放小球,B,2
42,52,51952,51952,0,42:1:39:13,42_1_39_13,1,39,13,挑球,A,2
42,52,51983,51983,0,42:1:39:14,42_1_39_14,1,39,14,長球,B,2
42,52,52019,52019,0,42:1:39:15,42_1_39_15,1,39,15,切球,A,2
42,52,52046,52046,0,42:1:39:16,42_1_39_16,1,39,16,放小球,B,2
42,52,52075,52075,0,42:1:39:17,42_1_39_17,1,39,17,放小球,A,2
42,52,52103,52103,0,42:1:39:18,42_1_39_18,1,39,18,挑球,B,2
42,52,52156,52156,0,42:1:39:19,42_1_39_19,1,39,19,切球,A,3
42,53,56459,56459,0,42:2:1:1,42_2_1_1,2,1,1,發長球,A,1
42,53,56516,56516,0,42:2:1:2,42_2_1_2,2,1,2,殺球,B,2
42,53,56536,56536,0,42:2:1:3,42_2_1_3,2,1,3,擋小球,A,2
42,53,56564,56564,0,42:2:1:4,42_2_1_4,2,1,4,推球,B,2
42,53,56591,56591,0,42:2:1:5,42_2_1_5,2,1,5,點扣,A,2
42,53,56603,56603,0,42:2:1:6,42_2_1_6,2,1,6,擋小球,B,2
42,53,56633,56633,0,42:2:1:7,42_2_1_7,2,1,7,勾球,A,2
42,53,56660,56660,0,42:2:1:8,42_2_1_8,2,1,8,勾球,B,2
42,53,56687,56687,0,42:2:1:9,42_2_1_9,2,1,9,挑球,A,2
42,53,56725,56725,0,42:2:1:10,42_2_1_10,2,1,10,殺球,B,2
42,53,56748,56748,0,42:2:1:11,42_2_1_11,2,1,11,防守回抽,A,2
42,53,56770,56770,0,42:2:1:12,42_2_1_12,2,1,12,過渡切球,B,2
42,53,56796,56796,0,42:2:1:13,42_2_1_13,2,1,13,推球,A,2
42,53,56819,56819,0,42:2:1:14,42_2_1_14,2,1,14,殺球,B,2
42,53,56831,56831,0,42:2:1:15,42_2_1_15,2,1,15,擋小球,A,2
42,53,56855,56855,0,42:2:1:16,42_2_1_16,2,1,16,殺球,B,3
42,54,57396,57396,0,42:2:2:1,42_2_2_1,2,2,1,發長球,A,1
42,54,57450,57450,0,42:2:2:2,42_2_2_2,2,2,2,殺球,B,2
42,54,57464,57464,0,42:2:2:3,42_2_2_3,2,2,3,擋小球,A,2
42,54,57494,57494,0,42:2:2:4,42_2_2_4,2,2,4,推球,B,2
42,54,57530,57530,0,42:2:2:5,42_2_2_5,2,2,5,過渡切球,A,2
42,54,57552,57552,0,42:2:2:6,42_2_2_6,2,2,6,勾球,B,2
42,54,57578,57578,0,42:2:2:7,42_2_2_7,2,2,7,推球,A,2
42,54,57618,57618,0,42:2:2:8,42_2_2_8,2,2,8,長球,B,2
42,54,57647,57647,0,42:2:2:9,42_2_2_9,2,2,9,殺球,A,2
42,54,57659,57659,0,42:2:2:10,42_2_2_10,2,2,10,防守回抽,B,3
42,56,58397,58397,0,42:2:3:2,42_2_3_2,2,3,2,殺球,B,3
42,57,59188,59188,0,42:2:4:1,42_2_4_1,2,4,1,發長球,A,1
42,57,59246,59246,0,42:2:4:2,42_2_4_2,2,4,2,殺球,B,2
42,57,59262,59262,0,42:2:4:3,42_2_4_3,2,4,3,擋小球,A,2
42,57,59293,59293,0,42:2:4:4,42_2_4_4,2,4,4,推球,B,2
42,57,59328,59328,0,42:2:4:5,42_2_4_5,2,4,5,過渡切球,A,2
42,57,59356,59356,0,42:2:4:6,42_2_4_6,2,4,6,挑球,B,2
42,57,59388,59388,0,42:2:4:7,42_2_4_7,2,4,7,殺球,A,3
42,58,59956,59956,0,42:2:5:1,42_2_5_1,2,5,1,未知球種,A,1
42,58,60026,60026,0,42:2:5:2,42_2_5_2,2,5,2,殺球,B,2
42,58,60040,60040,0,42:2:5:3,42_2_5_3,2,5,3,擋小球,A,2
42,58,60064,60064,0,42:2:5:4,42_2_5_4,2,5,4,挑球,B,2
42,58,60100,60100,0,42:2:5:5,42_2_5_5,2,5,5,長球,A,2
42,58,60133,60133,0,42:2:5:6,42_2_5_6,2,5,6,後場抽平球,B,2
42,58,60149,60149,0,42:2:5:7,42_2_5_7,2,5,7,擋小球,A,2
42,58,60175,60175,0,42:2:5:8,42_2_5_8,2,5,8,挑球,B,2
42,58,60211,60211,0,42:2:5:9,42_2_5_9,2,5,9,切球,A,2
42,58,60239,60239,0,42:2:5:10,42_2_5_10,2,5,10,挑球,B,2
42,58,60272,60272,0,42:2:5:11,42_2_5_11,2,5,11,切球,A,3
42,60,61445,61445,0,42:2:7:1,42_2_7_1,2,7,1,發長球,A,1
42,60,61498,61498,0,42:2:7:2,42_2_7_2,2,7,2,切球,B,2
42,60,61520,61520,0,42:2:7:3,42_2_7_3,2,7,3,放小球,A,2
42,60,61548,61548,0,42:2:7:4,42_2_7_4,2,7,4,推球,B,2
42,60,61580,61580,0,42:2:7:5,42_2_7_5,2,7,5,長球,A,3
42,61,62249,62249,0,42:2:8:1,42_2_8_1,2,8,1,發長球,A,1
42,61,62305,62305,0,42:2:8:2,42_2_8_2,2,8,2,切球,B,2
42,61,62329,62329,0,42:2:8:3,42_2_8_3,2,8,3,放小球,A,2
42,61,62356,62356,0,42:2:8:4,42_2_8_4,2,8,4,挑球,B,2
42,61,62402,62402,0,42:2:8:5,42_2_8_5,2,8,5,長球,A,2
42,61,62428,62428,0,42:2:8:6,42_2_8_6,2,8,6,點扣,B,2
42,61,62448,62448,0,42:2:8:7,42_2_8_7,2,8,7,擋小球,A,2
42,61,62474,62474,0,42:2:8:8,42_2_8_8,2,8,8,平球,B,2
42,61,62485,62485,0,42:2:8:9,42_2_8_9,2,8,9,平球,A,2
42,61,62496,62496,0,42:2:8:10,42_2_8_10,2,8,10,擋小球,B,2
42,61,62519,62519,0,42:2:8:11,42_2_8_11,2,8,11,放小球,A,2
42,61,62545,62545,0,42:2:8:12,42_2_8_12,2,8,12,推球,B,3
42,62,63266,63266,0,42:2:9:1,42_2_9_1,2,9,1,發長球,B,1
42,62,63323,63323,0,42:2:9:2,42_2_9_2,2,9,2,長球,A,2
42,62,63353,63353,0,42:2:9:3,42_2_9_3,2,9,3,點扣,B,3
42,63,63773,63773,0,42:2:10:1,42_2_10_1,2,10,1,發長球,A,1
42,63,63828,63828,0,42:2:10:2,42_2_10_2,2,10,2,切球,B,2
42,63,63851,63851,0,42:2:10:3,42_2_10_3,2,10,3,放小球,A,2
