stable_key,clip_id,match_id,match_name,set_id,source_set_csv,source_row_index,tournament,match_round,match_year,match_month,match_day,match_date,declared_sets,duration_minutes,winner,loser,downcourt,source_url,has_homography,homography_video,homography_matrix,homo_upleft_x,homo_upright_x,homo_downleft_x,homo_downright_x,homo_upleft_y,homo_upright_y,homo_downleft_y,homo_downright_y,rally,rally_id,ball_round,ball_round_id,time,frame_num,frame_num_int,roundscore_A,roundscore_B,score_state,player,server,stroke_type_ground_truth,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,has_outcome,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
43:2:33:1,43_2_33_1,43,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,2,project/dataset/ShuttleSet/set/Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals/set2.csv,261,HSBC BWF WORLD TOUR FINALS 2020,Semi-finals,2021,1,30,2021-01-30,2,40,Carolina MARIN,Pornpawee CHOCHUWONG,0,https://www.youtube.com/watch?v=vfzkc3lFTdM,True,Carolina_Marin_Pornpawee_Chochuwong_HSBC_BWF_WORLD_TOUR_FINALS_2020_SemiFinals,"[[1.2748402289006995, 0.5171886249928548, -632.5791638152884], [0.028723485952944976, 5.900302703570793, -1526.410873662765], [3.0495751613673334e-05, 0.002934574723728483, 1.0]]",413.4,865.6,290.8,991.6,305.2,303.2,662.8,662.0,33,33,1.0,1,00:48:53,88005.0,88005,20,13,20-13,B,1,未知球種,未知球種,,,2.0,,,,2.0,,,,,,,False,1.0,,,,,,,0
40:1:9:1,40_1_9_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,43,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,9,9,1.0,1,00:09:22,16872.0,16872,4,5,4-5,B,1,未知球種,未知球種,,,2.0,15.0,361.0,586.0,,,,,,,,False,1.0,,,,,,,0
40:1:15:1,40_1_15_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,105,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,15,15,1.0,1,00:12:26,22397.0,22397,7,8,7-8,A,1,未知球種,未知球種,,,2.0,13.0,783.0,294.0,,,,,,,,False,1.0,,,,,,,0
40:1:17:1,40_1_17_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,113,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,17,17,1.0,1,00:13:01,23441.0,23441,8,9,8-9,A,1,未知球種,未知球種,,,2.0,13.0,425.0,667.0,,,,,,,,False,1.0,,,,,,,0
40:1:20:1,40_1_20_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,135,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,20,20,1.0,1,00:14:06,25388.0,25388,10,10,10-10,B,1,未知球種,未知球種,,,2.0,14.0,436.0,316.0,,,,,,,,False,1.0,,,,,,,0
40:1:20:2,40_1_20_2,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,136,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,20,20,2.0,2,00:14:06,25397.0,25397,10,10,10-10,A,2,點扣,點扣,,,1.0,14.0,,,2.0,5.0,816.0,537.0,,,,False,,9.0,560.0,320.0,8.0,635.0,552.0,0
40:1:21:1,40_1_21_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,138,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,21,21,1.0,1,00:14:19,25786.0,25786,11,10,11-10,A,1,未知球種,未知球種,,,2.0,7.0,743.0,486.0,,,,,,,,False,1.0,,,,,,,0
40:1:21:2,40_1_21_2,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,139,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,21,21,2.0,2,00:14:19,25799.0,25799,11,10,11-10,B,2,長球,長球,,,1.0,14.0,,,1.0,8.0,753.0,351.0,,,,False,,9.0,766.0,630.0,8.0,636.0,368.0,0
40:1:26:1,40_1_26_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,161,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,26,26,1.0,1,00:16:54,30439.0,30439,13,13,13-13,B,1,未知球種,未知球種,,,2.0,11.0,977.0,597.0,,,,,,,,False,1.0,,,,,,,0
40:1:27:1,40_1_27_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,171,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,27,27,1.0,1,00:17:19,31185.0,31185,14,13,14-13,B,1,發長球,發長球,,,2.0,,,,1.0,9.0,669.0,314.0,,,,False,,8.0,620.0,553.0,8.0,730.0,347.0,0
40:1:28:1,40_1_28_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,184,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,28,28,1.0,1,00:17:49,32084.0,32084,15,13,15-13,A,1,未知球種,未知球種,,,2.0,2.0,791.0,453.0,2.0,,,,,,,False,1.0,,,,,,,0
40:1:35:1,40_1_35_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,239,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,35,35,1.0,1,00:20:23,36702.0,36702,19,16,19-16,B,1,未知球種,未知球種,,,2.0,2.0,796.0,434.0,,,,,,,,False,1.0,,,,,,,0
40:1:37:1,40_1_37_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,267,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,37,37,1.0,1,00:21:40,39016.0,39016,20,17,20-17,B,1,未知球種,未知球種,,,2.0,16.0,308.0,469.0,,,,,,,,False,1.0,,,,,,,0
40:1:43:1,40_1_43_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,329,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,43,43,1.0,1,00:24:52,44777.0,44777,22,21,22-21,B,1,未知球種,未知球種,,,2.0,8.0,603.0,567.0,,,,,,,,False,1.0,,,,,,,0
40:1:44:1,40_1_44_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,339,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,44,44,1.0,1,00:25:17,45518.0,45518,22,22,22-22,A,1,未知球種,未知球種,,,2.0,2.0,833.0,399.0,,,,,,,,False,1.0,,,,,,,0
40:2:8:1,40_2_8_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set2.csv,46,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,8,8,1.0,1,00:31:56,57492.0,57492,6,2,6-2,A,1,發短球,發短球,,1.0,2.0,,,,2.0,8.0,712.0,382.0,,,,False,,8.0,634.0,530.0,8.0,755.0,362.0,0
40:2:14:1,40_2_14_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set2.csv,91,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,14,14,1.0,1,00:33:59,61195.0,61195,11,3,11-3,A,1,未知球種,未知球種,,,2.0,7.0,757.0,440.0,2.0,,,,,,,False,1.0,,,,,,,0
40:2:18:1,40_2_18_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set2.csv,110,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,18,18,1.0,1,00:36:12,65189.0,65189,13,5,13-5,A,1,發短球,發短球,,1.0,2.0,,,,2.0,8.0,557.0,380.0,,,,False,,8.0,663.0,526.0,8.0,556.0,343.0,0
40:2:21:1,40_2_21_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set2.csv,131,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,21,21,1.0,1,00:37:15,67077.0,67077,15,6,15-6,A,1,未知球種,未知球種,,,2.0,,,,,,,,,,,False,1.0,,,,,,,0
40:2:21:2,40_2_21_2,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set2.csv,132,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,21,21,2.0,2,00:37:15,67077.0,67077,15,6,15-6,B,2,未知球種,未知球種,,,2.0,,,,2.0,,,,,,,False,1.0,,,,,,,0
40:2:21:3,40_2_21_3,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set2.csv,133,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,21,21,3.0,3,00:37:15,67077.0,67077,15,6,15-6,A,2,擋小球,擋小球,,1.0,2.0,,,,2.0,5.0,513.0,372.0,,,,False,,8.0,579.0,537.0,8.0,536.0,339.0,0
40:2:23:1,40_2_23_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set2.csv,141,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,23,23,1.0,1,00:37:56,68304.0,68304,16,7,16-7,B,1,未知球種,未知球種,,,2.0,1.0,474.0,397.0,,,,,,,,False,1.0,,,,,,,0
40:2:24:1,40_2_24_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set2.csv,145,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,24,24,1.0,1,00:38:11,68749.0,68749,16,8,16-8,A,1,未知球種,未知球種,,,2.0,7.0,701.0,454.0,,,,,,,,False,1.0,,,,,,,0
40:2:31:1,40_2_31_1,40,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,project/dataset/ShuttleSet/set/Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set2.csv,182,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,2,34,Evgeniya KOSETSKAYA,Michelle LI,1,https://www.youtube.com/watch?v=IDSr0z5f52k,True,Evgeniya_Kosetskaya_Michelle_Li_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2255060424026853, 0.47696298241390145, -596.5727254235107], [-0.013529510657216252, 5.730742851517786, -1471.0121338775978], [-1.1727423403559351e-05, 0.00278390166130396, 1.0]]",409.0,860.4,294.4,984.4,306.0,307.0,656.6,657.4,31,31,1.0,1,00:40:09,72281.0,72281,21,10,21-10,A,1,發長球,發長球,,,2.0,,,,1.0,9.0,572.0,321.0,,,,False,,8.0,685.0,550.0,8.0,568.0,336.0,0
41:1:4:1,41_1_4_1,41,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,1,project/dataset/ShuttleSet/set/Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,21,HSBC BWF WORLD TOUR FINALS 2020,Quarter-finals,2021,1,29,2021-01-29,3,65,NG Ka Long Angus,KIDAMBI Srikanth,1,https://www.youtube.com/watch?v=yr2JQTdzNjY,True,Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,"[[1.2333335968084074, 0.48512282444149046, -603.7154132921111], [-0.02542777719466385, 5.782625734941326, -1477.2089273775778], [-2.6409605506579783e-05, 0.002837608795262587, 1.0]]",410.6,859.8,294.6,985.2,305.4,307.2,656.8,657.6,4,4,1.0,1,00:06:18,11361.0,11361,2,2,2-2,B,1,發短球,發短球,,1.0,2.0,,,,2.0,7.0,599.0,403.0,,,,False,,8.0,659.0,532.0,8.0,565.0,350.0,0
